=== Missing Nationality Report ===
Total: 3834

Name: Hiroki Kumoyama (雲山 弘貴) | Team: 花園近鉄ライナーズ（2025-26） (league-one) | URL: https://league-one.jp/player/484534
Name: Jamie DOBIE (ジェイミー-ドビー) | Team: Glasgow (urc) | URL: glasgow warriors (2019 - 2021) -> bay of plenty steamers (2021 - 2021) -> glasgow warriors (2022 - 2022) -> bay of plenty steamers (2022 - 2022) -> glasgow warriors (2022 - 2026)
Name: Jack CROWLEY (ジャック CROWLEY) | Team: Munster (urc) | URL: https://all.rugby/player/jack-crowley
Name: David ODIASE (デイヴィッド ODIASE) | Team: Zebre (urc) | URL: https://all.rugby/player/david-odiase
Name: Isaac AEDO KAILEA (Isaac AEDO KAILEA) | Team: Waratahs (super-rugby) | URL: https://all.rugby/player/isaac-aedo-kailea
Name: Jean KLEYN (ジャン-クライン) | Team: Munster (urc) | URL: stormers (2013 - 2016) -> munster rugby (2016 - 2026)
Name: Ryan ELIAS (ライアン エリアス) | Team: Scarlets (urc) | URL: scarlets (2014 - 2026)
Name: Evan LLOYD (エヴァン-ロイド) | Team: Cardiff (urc) | URL: cardiff rugby (2020 - 2026)
Name: Finlay BEALHAM (フィンレイ BEALHAM) | Team: Connacht (urc) | URL: https://all.rugby/player/finlay-bealham
Name: Hamish WATSON (Hamish WATSON) | Team: Edimbourg (urc) | URL: edimbourg rugby (2013 - 2026)
Name: Keelan GILES (キーラン ジャイルズ) | Team: Ospreys (urc) | URL: https://all.rugby/player/keelan-giles
Name: Duncan WEIR (Duncan WEIR) | Team: Glasgow (urc) | URL: https://all.rugby/player/duncan-weir
Name: Johnny WILLIAMS (ジョニー ウィリアムズ) | Team: Scarlets (urc) | URL: https://all.rugby/player/johnny-williams-1996
Name: Dalton PAPALI'I (Dalton PAPALI'I) | Team: Blues (super-rugby) | URL: https://all.rugby/player/dalton-papali-i
Name: Johan GOOSEN (ヨハン ゴーセン) | Team: Bulls (urc) | URL: https://all.rugby/player/johan-goosen
Name: Hugo GONZALEZ (Hugo GONZALEZ) | Team: バイヨンヌ (top14) | URL: https://all.rugby/player/hugo-gonzalez
Name: Bautista DELGUY (Bautista DELGUY) | Team: クレルモン (top14) | URL: https://all.rugby/player/bautista-delguy
Name: Blair MURRAY (ブレア MURRAY) | Team: Scarlets (urc) | URL: https://all.rugby/player/blair-murray
Name: Rieko IOANE (リーコ イオアネ) | Team: Leinster (urc) | URL: blues (2015 - 2019) -> auckland (2019 - 2019) -> blues (2020 - 2020) -> auckland (2020 - 2020) -> blues (2020 - 2024) -> auckland (2024 - 2024) -> blues (2025 - 2025) -> auckland (2025 - 2025) -> leinster rugby (2025 - 2026)
Name: Kemsley MATHIAS (ケムズリー マティアス) | Team: Scarlets (urc) | URL: scarlets (2018 - 2026)
Name: Billy PROCTOR (Billy PROCTOR) | Team: Hurricanes (super-rugby) | URL: https://all.rugby/player/billy-proctor
Name: Kurtley BEALE (Kurtley BEALE) | Team: Western Force (super-rugby) | URL: https://all.rugby/player/kurtley-beale
Name: Lukhan SALAKAIA-LOTO (Lukhan SALAKAIA-LOTO) | Team: Reds (super-rugby) | URL: https://all.rugby/player/lukhan-lealaiaulolo-tui
Name: Adam Radwan (Adam Radwan) | Team: Leicester Tigers (premiership) | URL: 
Name: Elrigh LOUW (エルリッヒ-ロウ) | Team: Bulls (urc) | URL: https://all.rugby/player/elrigh-louw
Name: Seb NEGRI (Seb NEGRI) | Team: Trévise (urc) | URL: https://all.rugby/player/seb-negri
Name: Riccardo FAVRETTO (Riccardo FAVRETTO) | Team: Trévise (urc) | URL: mogliano veneto rugby (2019 - 2019) -> benetton rugby trévise (2019 - 2019) -> mogliano veneto rugby (2020 - 2020) -> benetton rugby trévise (2020 - 2026)
Name: Rob SIMMONS (Rob SIMMONS) | Team: クレルモン (top14) | URL: https://all.rugby/player/rob-simmons
Name: Enrique PIERETTO HEILAND (エンリケ ピエレット エイランド) | Team: Zebre (urc) | URL: https://all.rugby/player/enrique-pieretto-heiland
Name: Paul HILL (Paul HILL) | Team: Edimbourg (urc) | URL: https://all.rugby/player/paul-hill
Name: Isoa NASILASILA (Isoa NASILASILA) | Team: Fijian Drua (super-rugby) | URL: https://all.rugby/player/isoa-nasilasila
Name: Hunter PAISAMI (Hunter PAISAMI) | Team: Reds (super-rugby) | URL: https://all.rugby/player/hunter-paisami
Name: Fletcher NEWELL (Fletcher NEWELL) | Team: Crusaders (super-rugby) | URL: https://all.rugby/player/fletcher-newell
Name: Jimi MAXIMIN (Jimi MAXIMIN) | Team: ポー (top14) | URL: https://all.rugby/player/jimi-maximin
Name: Jake GORDON (Jake GORDON) | Team: Waratahs (super-rugby) | URL: https://all.rugby/player/jake-gordon
Name: Yoram MOEFANA (Yoram MOEFANA) | Team: ボルドー・ベグル (top14) | URL: https://all.rugby/player/yoram-moefana
Name: Jacopo TRULLA (ヤコポ-トゥルッラ) | Team: Zebre (urc) | URL: rugby calvisano (2019 - 2019) -> zebre parma (2019 - 2019) -> rugby calvisano (2020 - 2020) -> zebre parma (2020 - 2026)
Name: Rodrigo BRUNI (Rodrigo BRUNI) | Team: バイヨンヌ (top14) | URL: https://all.rugby/player/rodrigo-bruni
Name: Arthur Clark (Arthur Clark) | Team: Gloucester Rugby (premiership) | URL: 
Name: Andy Onyeama-Christie (Andy Onyeama-Christie) | Team: Saracens (premiership) | URL: 
Name: Jack ISCARO (Jack ISCARO) | Team: スタッド・フランセ (top14) | URL: https://all.rugby/player/jack-iscaro
Name: Bastien VERGNES-TAILLEFER (Bastien VERGNES-TAILLEFER) | Team: ボルドー・ベグル (top14) | URL: https://all.rugby/player/bastien-vergnes-taillefer
Name: Cameron WOKI (Cameron WOKI) | Team: ボルドー・ベグル (top14) | URL: https://all.rugby/player/cameron-woki
Name: Kyle ROWE (カイル ロウ) | Team: Glasgow (urc) | URL: edimbourg rugby (2020 - 2021) -> london irish (2021 - 2023) -> glasgow warriors (2023 - 2026)
Name: Ioan LLOYD (イオアン-ロイド) | Team: Cardiff (urc) | URL: bristol bears (2018 - 2023) -> scarlets (2023 - 2025) -> cardiff rugby (2025 - 2026)
Name: Fabien SANCONNIE (Fabien SANCONNIE) | Team: ラシン92 (top14) | URL: https://all.rugby/player/fabien-sanconnie
Name: Blake SCHOUPP (Blake SCHOUPP) | Team: Brumbies (super-rugby) | URL: https://all.rugby/player/blake-schoupp
Name: Ivan NEMER (Ivan NEMER) | Team: Trévise (urc) | URL: rugby casale (2019 - 2019) -> benetton rugby trévise (2019 - 2019) -> rugby casale (2020 - 2020) -> benetton rugby trévise (2020 - 2026)
Name: Paula LATU (Paula LATU) | Team: Moana Pasifika (super-rugby) | URL: https://all.rugby/player/paula-latu
Name: Matt PHILIP (Matt PHILIP) | Team: Waratahs (super-rugby) | URL: https://all.rugby/player/matt-philip
Name: David AINU'U (David AINU'U) | Team: トゥールーズ (top14) | URL: https://all.rugby/player/david-ainu-u
Name: Dan SHEEHAN (ダン SHEEHAN) | Team: Leinster (urc) | URL: https://all.rugby/player/dan-sheehan
Name: Ox NCHE (オクス ンチェ) | Team: Sharks (urc) | URL: central cheetahs (2015 - 2019) -> sharks (2019 - 2019) -> central cheetahs (2020 - 2020) -> sharks (2020 - 2026)
Name: Dan ROBSON (Dan ROBSON) | Team: ポー (top14) | URL: https://all.rugby/player/dan-robson
Name: Lorenzo CANNONE (Lorenzo CANNONE) | Team: Trévise (urc) | URL: petrarca rugby (2020 - 2021) -> benetton rugby trévise (2021 - 2026)
Name: Jamison GIBSON-PARK (ジェイミソン-ギブソン=パーク) | Team: Leinster (urc) | URL: blues (2013 - 2015) -> hurricanes (2015 - 2016) -> leinster rugby (2016 - 2026)
Name: Nahuel TETAZ CHAPARRO (Nahuel TETAZ CHAPARRO) | Team: Trévise (urc) | URL: dragons rfc (2013 - 2014) -> lyon olympique universitaire rugby (2014 - 2015) -> jaguares (2015 - 2020) -> bristol bears (2020 - 2021) -> benetton rugby trévise (2021 - 2026)
Name: Ale Loman (Ale Loman) | Team: Leicester Tigers (premiership) | URL: 
Name: Arron Reed (Arron Reed) | Team: Sale Sharks (premiership) | URL: 
Name: Bachuki Tchumbadze (Bachuki Tchumbadze) | Team: Exeter Chiefs (premiership) | URL: 
Name: Cameron Henderson (Cameron Henderson) | Team: Leicester Tigers (premiership) | URL: 
Name: Charlie Atkinson (Charlie Atkinson) | Team: Gloucester Rugby (premiership) | URL: 
Name: Dan du Preez (Dan du Preez) | Team: Sale Sharks (premiership) | URL: 
Name: Benjamin Elizalde (Benjamin Elizalde) | Team: Bristol Bears (premiership) | URL: 
Name: Benjamin Grondona (Benjamin Grondona) | Team: Bristol Bears (premiership) | URL: 
Name: Boris Wenger (Boris Wenger) | Team: Harlequins (premiership) | URL: 
Name: Christian Wade (Christian Wade) | Team: Newcastle Falcons (premiership) | URL: 
Name: Cadan Murley (Cadan Murley) | Team: Harlequins (premiership) | URL: 
Name: Gabriel Hamer-Webb (Gabriel Hamer-Webb) | Team: Leicester Tigers (premiership) | URL: 
Name: Harry Williams (Harry Williams) | Team: Harlequins (premiership) | URL: 
Name: Immanuel Feyi-Waboso (Immanuel Feyi-Waboso) | Team: Exeter Chiefs (premiership) | URL: 
Name: Ollie Thorley (Ollie Thorley) | Team: Gloucester Rugby (premiership) | URL: 
Name: Ethan Roots (Ethan Roots) | Team: Exeter Chiefs (premiership) | URL: 
Name: Fergus Burke (Fergus Burke) | Team: Saracens (premiership) | URL: 
Name: Gabriel Oghre (Gabriel Oghre) | Team: Bristol Bears (premiership) | URL: 
Name: Gus Warr (Gus Warr) | Team: Sale Sharks (premiership) | URL: 
Name: Harry Wells (Harry Wells) | Team: Leicester Tigers (premiership) | URL: 
Name: Jamie Hodgson (Jamie Hodgson) | Team: Newcastle Falcons (premiership) | URL: 
Name: Joaquin Moro (Joaquin Moro) | Team: Leicester Tigers (premiership) | URL: 
Name: Joseph Dweba (Joseph Dweba) | Team: Exeter Chiefs (premiership) | URL: 
Name: Matias Alemanno (Matias Alemanno) | Team: Gloucester Rugby (premiership) | URL: 
Name: Matias Moroni (Matias Moroni) | Team: Bristol Bears (premiership) | URL: 
Name: Murray McCallum (Murray McCallum) | Team: Newcastle Falcons (premiership) | URL: 
Name: Kieran Marmion (Kieran Marmion) | Team: Bristol Bears (premiership) | URL: 
Name: Kieran Treadwell (Kieran Treadwell) | Team: Harlequins (premiership) | URL: 
Name: Len Ikitau (Len Ikitau) | Team: Exeter Chiefs (premiership) | URL: 
Name: Lewis Ludlow (Lewis Ludlow) | Team: Gloucester Rugby (premiership) | URL: 
Name: Luke Northmore (Luke Northmore) | Team: Harlequins (premiership) | URL: 
Name: Ollie Hassell-Collins (Ollie Hassell-Collins) | Team: Leicester Tigers (premiership) | URL: 
Name: Stephan Lewies (Stephan Lewies) | Team: Harlequins (premiership) | URL: 
Name: Steven Luatua (Steven Luatua) | Team: Bristol Bears (premiership) | URL: 
Name: Tietie Tuimauga (Tietie Tuimauga) | Team: Saracens (premiership) | URL: 
Name: Olly Cracknell (Olly Cracknell) | Team: Leicester Tigers (premiership) | URL: 
Name: Oscar Beard (Oscar Beard) | Team: Harlequins (premiership) | URL: 
Name: Pedro Delgado (Pedro Delgado) | Team: Harlequins (premiership) | URL: 
Name: Sammy Arnold (Sammy Arnold) | Team: Newcastle Falcons (premiership) | URL: 
Name: Seb Atkinson (Seb Atkinson) | Team: Gloucester Rugby (premiership) | URL: 
Name: Samipeni FINAU (Samipeni FINAU) | Team: Chiefs (super-rugby) | URL: https://all.rugby/player/samipeni-finau
Name: Gael FICKOU (Gael FICKOU) | Team: ラシン92 (top14) | URL: https://all.rugby/player/gael-fickou
Name: Joseph SUA'ALI'I (Joseph SUA'ALI'I) | Team: Waratahs (super-rugby) | URL: https://all.rugby/player/joseph-sua-ali-i
Name: Handre POLLARD (ハンドレ-ポラード) | Team: Bulls (urc) | URL: bulls (2013 - 2019) -> montpellier hérault rugby (2019 - 2022) -> leicester tigers (2022 - 2025) -> bulls (2025 - 2026)
Name: Garry RINGROSE (ギャリー-リングローズ) | Team: Leinster (urc) | URL: leinster rugby (2015 - 2026)
Name: Romain BRIATTE (Romain BRIATTE) | Team: スタッド・フランセ (top14) | URL: https://all.rugby/player/romain-briatte
Name: Cam ROIGARD (Cam ROIGARD) | Team: Hurricanes (super-rugby) | URL: https://all.rugby/player/cameron-roigard
Name: Eddie JAMES (Eddie ジェームズ) | Team: Scarlets (urc) | URL: https://all.rugby/player/eddie-james
Name: Ollie DUNCAN (Ollie DUNCAN) | Team: Edimbourg (urc) | URL: https://all.rugby/player/ollie-duncan
Name: Sam SKINNER (Sam SKINNER) | Team: Edimbourg (urc) | URL: exeter chiefs (2014 - 2022) -> edimbourg rugby (2022 - 2026)
Name: Josh VAN DER FLIER (ジョシュ ファン デル フリヤー) | Team: Leinster (urc) | URL: leinster rugby (2014 - 2026)
Name: James LANG (James LANG) | Team: Edimbourg (urc) | URL: https://all.rugby/player/james-lang
Name: Magnus BRADBURY (Magnus BRADBURY) | Team: Edimbourg (urc) | URL: edimbourg rugby (2014 - 2022) -> bristol bears (2022 - 2024) -> edimbourg rugby (2024 - 2026)
Name: Robert BALOUCOUNE (ロバート BALOUCOUNE) | Team: Ulster (urc) | URL: https://all.rugby/player/robert-baloucoune
Name: Issak FINES (Issak FINES) | Team: Fijian Drua (super-rugby) | URL: https://all.rugby/player/issak-fines
Name: Ewan JOHNSON (Ewan JOHNSON) | Team: バイヨンヌ (top14) | URL: https://all.rugby/player/ewan-johnson
Name: Jefferson POIROT (Jefferson POIROT) | Team: ボルドー・ベグル (top14) | URL: https://all.rugby/player/jefferson-poirot
Name: Lino JULIEN (Lino JULIEN) | Team: ラシン92 (top14) | URL: https://all.rugby/player/lino-julien
Name: Josh ADAMS (ジョシュ アダムス) | Team: Cardiff (urc) | URL: worcester warriors (2016 - 2019) -> cardiff rugby (2019 - 2026)
Name: Gus MCCARTHY (Gus MCCARTHY) | Team: Leinster (urc) | URL: https://all.rugby/player/gus-mccarthy
Name: Justo PICCARDO (Justo PICCARDO) | Team: モンペリエ (top14) | URL: https://all.rugby/player/justo-piccardo
Name: Nathan HUGHES (Nathan HUGHES) | Team: ラシン92 (top14) | URL: https://all.rugby/player/nathan-hughes
Name: Will DAVIES-KING (ウィル-デイヴィス=キング) | Team: Cardiff (urc) | URL: https://all.rugby/player/will-davies-king
Name: Jack BOYLE (ジャック BOYLE) | Team: Leinster (urc) | URL: https://all.rugby/player/jack-boyle
Name: Sam COSTELOW (サム コステロウ) | Team: Scarlets (urc) | URL: leicester tigers (2018 - 2020) -> scarlets (2020 - 2026)
Name: Bongi MBONAMBI (ボンギ ンボナンビ) | Team: Sharks (urc) | URL: https://all.rugby/player/bongi-mbonambi
Name: Giovanni HABEL-KUEFFNER (Giovanni HABEL-KUEFFNER) | Team: バイヨンヌ (top14) | URL: https://all.rugby/player/giovanni-habel-kueffner
Name: Marcos KREMER (Marcos KREMER) | Team: クレルモン (top14) | URL: https://all.rugby/player/marcos-kremer
Name: Augustine PULU (Augustine PULU) | Team: Moana Pasifika (super-rugby) | URL: https://all.rugby/player/augustine-pulu
Name: Madosh TAMBWE (Madosh TAMBWE) | Team: ボルドー・ベグル (top14) | URL: https://all.rugby/player/michael-tambwe
Name: Jon ZABALA (Jon ZABALA) | Team: ポー (top14) | URL: https://all.rugby/player/jon-zabala
Name: Gaetan BARLOT (Gaetan BARLOT) | Team: ボルドー・ベグル (top14) | URL: https://all.rugby/player/gaetan-barlot
Name: Angus BLYTH (Angus BLYTH) | Team: Waratahs (super-rugby) | URL: https://all.rugby/player/angus-blyth
Name: Joe MARCHANT (Joe MARCHANT) | Team: スタッド・フランセ (top14) | URL: https://all.rugby/player/joe-marchant
Name: Jan SERFONTEIN (ヤン-サーフォンテイン) | Team: Bulls (urc) | URL: bulls (2012 - 2017) -> montpellier hérault rugby (2017 - 2025) -> bulls (2025 - 2026)
Name: Emmanuel MEAFOU (Emmanuel MEAFOU) | Team: トゥールーズ (top14) | URL: https://all.rugby/player/emmanuel-meafou
Name: Tom FARRELL (トム ファレル) | Team: Munster (urc) | URL: https://all.rugby/player/tom-farrell
Name: Darcy GRAHAM (ダーシー GRAHAM) | Team: Edimbourg (urc) | URL: https://all.rugby/player/darcy-graham
Name: Makazole MAPIMPI (マカゾレ マピンピ) | Team: Sharks (urc) | URL: southern kings (2016 - 2017) -> central cheetahs (2017 - 2017) -> sharks (2017 - 2017) -> central cheetahs (2018 - 2018) -> sharks (2018 - 2020) -> red hurricanes osaka (2020 - 2020) -> sharks (2020 - 2020) -> red hurricanes osaka (2021 - 2021) -> sharks (2021 - 2026)
Name: Dorian ALDEGHERI (Dorian ALDEGHERI) | Team: トゥールーズ (top14) | URL: https://all.rugby/player/dorian-aldegheri
Name: D'Arcy RAE (D'Arcy RAE) | Team: Edimbourg (urc) | URL: https://all.rugby/player/d-arcy-rae
Name: Paddy MCCARTHY (パディ マッカーシー) | Team: Leinster (urc) | URL: https://all.rugby/player/paddy-mccarthy
Name: Robbie HENSHAW (ロビー ヘンショウ) | Team: Leinster (urc) | URL: connacht rugby (2013 - 2016) -> leinster rugby (2016 - 2026)
Name: Akker VAN DER MERWE (アッカー ファン デル メルヴァ) | Team: Bulls (urc) | URL: https://all.rugby/player/armand--van-der-merwe
Name: Rob VALETINI (Rob VALETINI) | Team: Brumbies (super-rugby) | URL: https://all.rugby/player/rob-valetini
Name: Gabriel N'GANDEBE (Gabriel N'GANDEBE) | Team: モンペリエ (top14) | URL: https://all.rugby/player/gabriel-n-gandebe
Name: Alec HEPBURN (アレック ヘップバーン) | Team: Scarlets (urc) | URL: https://all.rugby/player/alec-hepburn
Name: Samisoni TAUKEI'AHO (Samisoni TAUKEI'AHO) | Team: Chiefs (super-rugby) | URL: https://all.rugby/player/samisoni-taukei-aho
Name: Michele LAMARO (Michele LAMARO) | Team: Trévise (urc) | URL: https://all.rugby/player/michele-lamaro
Name: Francois VENTER (フランソワ-フェンター) | Team: Sharks (urc) | URL: https://all.rugby/player/francois-venter
Name: Mateo CARRERAS (Mateo CARRERAS) | Team: バイヨンヌ (top14) | URL: https://all.rugby/player/mateo-carreras
Name: Ben HEALY (ベン HEALY) | Team: Edimbourg (urc) | URL: https://all.rugby/player/ben-healy
Name: Mack HANSEN (マック ハンセン) | Team: Connacht (urc) | URL: brumbies (2018 - 2021) -> connacht rugby (2021 - 2026)
Name: Rory DARGE (ロリー ダージ) | Team: Glasgow (urc) | URL: southern knights (2019 - 2020) -> edimbourg rugby (2020 - 2020) -> glasgow warriors (2020 - 2020) -> edimbourg rugby (2021 - 2021) -> glasgow warriors (2021 - 2026)
Name: Luca MORISI (ルカ モリシ) | Team: Zebre (urc) | URL: benetton rugby trévise (2013 - 2022) -> london irish (2022 - 2023) -> zebre parma (2023 - 2026)
Name: James BOTHAM (ジェームズ-ボーサム) | Team: Cardiff (urc) | URL: cardiff rugby (2017 - 2026)
