Player_Name,Full_Name,選手名_カタカナ,Position,Current_Team,League,Height,Weight,Birth_Date,Age,Nationality,Representative_Caps,Scraped_Url,キャリア遍歴,High_School,University
Lotu Inisi,ロトゥ イニシ,ロトゥ イニシ,FL/No8,レッドハリケーンズ大阪（2025-26）,league-one,186.0,110.0,1999.03.26,26.0,,,https://league-one.jp/player/484976,ノース・ハーバー (2018 - 2024) -> モアナ・パシフィカ (2021 - 2025) -> NTTドコモレッドハリケーンズ大阪 (2025 - ),WestlakeboysHighschool,
Chase Tiatia,チェイス ティアティア,チェイス ティアティア,FB,狭山セコムラガッツ（2025-26）,league-one,181.0,102.0,1995.10.14,30.0,,,https://league-one.jp/player/484091,Chiefs (2017 - 2022) -> Hurricanes (2019 - 2020) -> フォース (2023 - 2024) -> 狭山RG (2024 - ),Stパトリックカレッジ・シルバーストリーム,
Tyler ARDRON,Tyler ARDRON,タイラー アートロン,FL/NO8,カストル,top14,197.0,112.0,1991.06.16,,Canadien,Canada (34),https://all.rugby/player/tyler-ardron,Ospreys (2013 - 2017) -> Chiefs (2017 - 2020) -> Castres Olympique (2020 - 2026),,
Ken Chiba,千葉 健,千葉 健,WTB,日本製鉄釜石シーウェイブス（2025-26）,league-one,171.0,80.0,2002.08.30,23.0,,,https://league-one.jp/player/484499,日本製鉄釜石シーウェイブス (2021 - ),青森山田高校,
Lachlan Boshier,ラクラン ホーシェー,ラクラン ホーシェー,FL/No8,埼玉パナソニックワイルドナイツ（2025-26）,league-one,191.0,104.0,1994.11.16,31.0,,,https://league-one.jp/player/484049,チーフス (2015 - 2021) -> タラナキ (2019 - 2021) -> 埼玉パナソニックワイルドナイツ (2021 - ),ニュープリマスボーイズハイスクール,
Paddy JACKSON,Paddy JACKSON,ハティ シャクソン,SO,リヨン,top14,180.0,89.0,1992.01.05,,Poids,Ireland (12),https://all.rugby/player/paddy-jackson,Ulster Rugby (2013 - 2018) -> Union Sportive Arlequins Perpignanais (2018 - 2019) -> London Irish (2019 - 2023) -> Lyon Olympique Universitaire Rugby (2023 - 2026),,
Rameka Poihipi,ラメカ ホイヒヒ,ラメカ ホイヒヒ,CTB,リコーブラックラムズ東京（2025-26）,league-one,183.0,105.0,1998.10.14,27.0,,,https://league-one.jp/player/484858,カンタベリー (2018 - 2024) -> チーフス (2020 - 2025) -> リコーブラックラムズ東京 (2025 - ),HamiltonBoys'HighSchool,
Phransis Sula-Siaosi,フランシス スラ シアオシ,フランシス スラ シアオシ,PR,NECグリーンロケッツ東葛（2025-26）,league-one,173.0,120.0,2000.07.15,25.0,,,https://league-one.jp/player/483540,Souths Rugby (2021 - 2024) -> レッズ (2022 - 2023) -> Hong Kong Football Club (2024 - 2025) -> NECグリーンロケッツ東葛 (2025 - ),St.Joseph'sNudgeeCollege,
Wynand Grassmann,ワイナント クラスマン,ワイナント クラスマン,LO,日野レッドドルフィンズ（2025-26）,league-one,196.0,115.0,1995.01.19,31.0,,,https://league-one.jp/player/485371,Houston Sabercats (2021 - 2023) -> 東京ガスラグビー部 (2024 - 2025) -> 日野レッドドルフィンズ (2025 - ),Madibaz,
Melvyn JAMINET,Melvyn JAMINET,メルウィン シャミネ,FB,トゥーロン,top14,180.0,85.0,1999.06.30,,France,France (19),https://all.rugby/player/melvyn-jaminet,Rugby Club Toulonnais (2005 - 2015) -> RC Vallée du Gapeau (2015 - 2016) -> RC Hyères Carqueiranne La Crau (2016 - 2018) -> Union Sportive Arlequins Perpignanais (2018 - 2022) -> Stade Toulousain (2022 - 2023) -> Rugby Club Toulonnais (2023 - 2023) -> Stade Toulousain (2024 - 2024) -> Rugby Club Toulonnais (2024 - 2026),,
Langi GLEESON,Langi GLEESON,ランキ クリーソン,FL/NO8,モンペリエ,top14,188.0,110.0,2001.07.21,,Voir,Australia (4),https://all.rugby/player/langi-gleeson,Manly Marlins (2020 - 2021) -> New South Wales Waratahs (2021 - 2025) -> Montpellier Hérault Rugby (2025 - 2026),,
Paul BOUDEHENT,Paul BOUDEHENT,ホール フテアン,FL/NO8,ラ・ロシェル,top14,192.0,107.0,1999.11.21,,Française,Squad caps (835),https://all.rugby/player/paul-boudehent,SCO RC Angers (2010 - 2014) -> Stade Nantais (2014 - 2017) -> Stade Rochelais (2017 - 2026),,
Jeandre Labuschagne,シャントレ ラフスカフニ,シャントレ ラフスカフニ,LO,横浜キヤノンイーグルス（2025-26）,league-one,195.0,106.0,1999.07.17,26.0,,,https://league-one.jp/player/484816,シャークス (2020 - 2025) -> 横浜キヤノンイーグルス (2024 - ),MaritzburgCollege,
Vincent RATTEZ,Vincent RATTEZ,ウァンサン ラテ,WTB,リヨン,top14,181.0,89.0,1992.03.24,,Poids,France (2),https://all.rugby/player/vincent-rattez,CSM Gennevilliers Rugby (2004 - 2005) -> Paris Université Club (2005 - 2009) -> Racing 92 (2009 - 2011) -> Racing Club Narbonnais (2011 - 2016) -> Stade Rochelais (2016 - 2020) -> Montpellier Hérault Rugby (2020 - 2023) -> Lyon Olympique Universitaire Rugby (2023 - 2026),,
Vilimoni BOTITU,Vilimoni BOTITU,ウィリモニ ホティトゥ,CTB,カストル,top14,183.0,98.0,1998.06.15,,Fidjien,Fiji (8),https://all.rugby/player/vilimoni-botitu,FIDJI 7's (2019 - 2020) -> Castres Olympique (2020 - 2026),,
Adrea COCAGI,Adrea COCAGI,アトリア コカキ,CTB,カストル,top14,185.0,109.0,1994.03.01,,Fidjien,Fiji,https://all.rugby/player/adrea-cocagi,Stade Français Paris Rugby (2013 - 2014) -> Stado Tarbes Pyrénées Rugby (2014 - 2016) -> Union Sportive Arlequins Perpignanais (2016 - 2020) -> Castres Olympique (2020 - 2026),,
Sam Chongkit,サム チョンキット,サム チョンキット,LO,マツダスカイアクティブズ広島（2025-26）,league-one,198.0,107.0,1995.03.02,30.0,,,https://league-one.jp/player/484617,三菱重工相模原ダイナボアーズ (2021 - 2023) -> 清水建設江東ブルーシャークス (2023 - 2024) -> マツダスカイアクティブズ広島 (2024 - ),ハミルトンボーイズ,
Geoffrey PALIS,Geoffrey PALIS,ショフレ ハリス,WTB,カストル,top14,189.0,96.0,1991.07.08,,Français,France,https://all.rugby/player/geoffrey-palis,Sporting Club Albigeois (2009 - 2013) -> Castres Olympique (2013 - 2026),,
Randall Baker,ランタル ヘイカー,ランタル ヘイカー,FL/No8,横浜キヤノンイーグルス（2025-26）,league-one,191.0,114.0,2005.09.16,20.0,,,https://league-one.jp/player/485911,ブルーズ (2024 - 2025) -> オークランド (2024 - 2025) -> 横浜キヤノンイーグルス (2025 - ),ボタニー・ダウンズ・セカンダリ,
Benjamin URDAPILLETA,Benjamin URDAPILLETA,ヘンシャミン-ウルタヒレッタ,SO,ペルピニャン,top14,178.0,86.0,1986.03.11,,Argentine,Argentina,https://all.rugby/player/benjamin-urdapilleta,Harlequins (2010 - 2012) -> Oyonnax Rugby (2012 - 2015) -> Castres Olympique (2015 - 2023) -> ASM Clermont Auvergne (2023 - 2024) -> Club Universitario de Buenos Aires (2024 - 2024) -> ASM Clermont Auvergne (2025 - 2025) -> Club Universitario de Buenos Aires (2025 - 2025) -> Union Sportive Arlequins Perpignanais (2025 - 2026),,
Harrison Goddard,ハリソン コタート,ハリソン コタート,SH,清水建設江東ブルーシャークス（2025-26）,league-one,183.0,83.0,1998.04.08,27.0,,,https://league-one.jp/player/484200,メルボルン・レベルズ (2016 - 2019) -> Randwick Rugby (2018 - 2019) -> Gordon Rugby Football Club (2019 - 2022) -> LA Giltinis (2020 - 2022) -> ワラターズ (2022 - 2023) -> ブランビーズ (2023 - 2025) -> 清水建設江東ブルーシャークス (2025 - ),OakhillCollege,
Brian ALAINU'UESE,Brian ALAINU'UESE,フライアン-アライヌウエセ,LO,トゥーロン,top14,202.0,135.0,1994.03.19,,Samoa,Samoa (5),https://all.rugby/player/brian-alainu-uese,Chiefs (2014 - 2015) -> Glasgow Warriors (2016 - 2018) -> Rugby Club Toulonnais (2018 - 2018) -> Glasgow Warriors (2019 - 2019) -> Rugby Club Toulonnais (2019 - 2026),,
Manu Vunipola,マヌ ウニホラ,マヌ ウニホラ,SO,三重ホンダヒート（2025-26）,league-one,180.0,93.0,2000.05.04,25.0,,,https://league-one.jp/player/484676,サラセンズ (2018 - 2024) -> Ampthill Rugby (2023 - 2024) -> 三重ホンダヒート (2024 - ),ハロウ,
Matthias HALAGAHU,Matthias HALAGAHU,マティアス ハラカフ,LO,トゥーロン,top14,194.0,117.0,2001.08.15,,France,France,https://all.rugby/player/matthias-halagahu,CA Fréjus Saint-Raphaël (2006 - 2016) -> Rugby Club Toulonnais (2016 - 2026),,
Zach Gallagher,サック キャラハー,サック キャラハー,LO,トヨタヴェルブリッツ（2025-26）,league-one,198.0,116.0,2001.09.04,24.0,,,https://league-one.jp/player/485502,カンタベリー (2020 - 2025) -> クルセイダーズ (2021 - 2024) -> ハリケーンズ (2024 - 2025) -> トヨタヴェルブリッツ (2025 - ),カンタベリーカレッジ,
Tom BANKS,Tom BANKS,トム ハンクス,FB,モンペリエ,top14,186.0,93.0,1994.06.18,,Voir,Australia,https://all.rugby/player/thomas-banks,Queensland Reds (2014 - 2016) -> Brumbies (2016 - 2022) -> Mie Honda Heat RFC (2022 - 2025) -> Montpellier Hérault Rugby (2025 - 2026),,
Lewis LUDLAM,Lewis LUDLAM,ルイス ラトラム,FL/NO8,トゥーロン,top14,192.0,111.0,1995.12.08,,Angleterre,England (21),https://all.rugby/player/lewis-ludlam,Northampton Saints (2016 - 2024) -> Rugby Club Toulonnais (2024 - 2026),,
Sione KALAMAFONI,Sione KALAMAFONI,シオネ カラマフォニ,FL/NO8,ヴァンヌ,top14,196.0,120.0,1988.05.18,,Tongan,Tonga (33),https://all.rugby/player/sione-kalafamoni,Gloucester Rugby (2013 - 2017) -> Leicester Tigers (2017 - 2019) -> Scarlets (2019 - 2019) -> Leicester Tigers (2020 - 2020) -> Scarlets (2020 - 2023) -> Rugby Club Vannes (2023 - 2026),,
Mako VUNIPOLA,Mako VUNIPOLA,マコ ウニホラ,PR,ヴァンヌ,top14,180.0,130.0,1991.01.14,,Zealander,England (54),https://all.rugby/player/mako-vunipola,Saracens (2012 - 2024) -> Rugby Club Vannes (2024 - 2026),,
Daniel Maiava,タニエル マイアウァ,タニエル マイアウァ,LO,静岡ブルーレヴズ（2025-26）,league-one,194.0,116.0,2003.05.26,22.0,,,https://league-one.jp/player/484147,メルボルン・レベルズ (2021 - 2024) -> サウスランド (2023 - 2024) -> Hunter Wildfires (2024 - 2025) -> 静岡ブルーレヴズ (2025 - ),セントジョセフズナジーカレッジ,
Junior Ahokovi,シュニア アフォコヒ,シュニア アフォコヒ,LO,クリタウォーターガッシュ昭島（2025-26）,league-one,196.0,108.0,2005.07.06,20.0,,,https://league-one.jp/player/485718,ブルーズ (2024 - 2025) -> クリタウォーターガッシュ昭島 (2025 - ),オークランドグラマースクール,
Esei Haangana,エセイ ハアンカナ,エセイ ハアンカナ,LO,埼玉パナソニックワイルドナイツ（2025-26）,league-one,198.0,120.0,1999.04.21,26.0,,,https://league-one.jp/player/484053,Not Found,セントポールズカトリックカレッジ,
Kiran McDonald,キラン マクトナルト,キラン マクトナルト,LO,花園近鉄ライナーズ（2025-26）,league-one,202.0,115.0,1994.11.01,31.0,,,https://league-one.jp/player/484525,グラスゴー・ウォリアーズ (2017 - 2022) -> マンスター (2022 - 2023) -> ワスプス (2022 - 2023) -> ニューカッスル (2023 - 2025) -> 花園近鉄ライナーズ (2025 - ),ボクレアアカデミー,
Justin Sangster,シャスティン サンクスター,シャスティン サンクスター,LO,静岡ブルーレヴズ（2025-26）,league-one,198.0,118.0,1996.11.30,29.0,,,https://league-one.jp/player/484155,Bay of Plenty Steamers (2021 - 2024) -> Hurricanes (2022 - 2024) -> 静岡ブルーレヴズ (2024 - ),アキナスカレッジ,
Jacob Pierce,シェイコフ ヒアス,シェイコフ ヒアス,LO,東芝ブレイブルーパス東京（2025-26）,league-one,201.0,106.0,1997.09.10,28.0,,,https://league-one.jp/player/484359,ブルーズ (2017 - 2021) -> ノース・ハーバー (2019 - 2021) -> 東芝ブレイブルーパス東京 (2021 - ),ロズミニカレッジ,
Dillyn LEYDS,Dillyn LEYDS,ティリン-レイス,WTB,ラ・ロシェル,top14,183.0,88.0,1992.09.12,,Sud,South Africa,https://all.rugby/player/dillyn-leyds,Western Force (2013 - 2014) -> Stormers (2014 - 2020) -> Stade Rochelais (2020 - 2026),,
Dick Wilson,ティック ウィルソン,ティック ウィルソン,CTB,トヨタヴェルブリッツ（2025-26）,league-one,180.0,96.0,1996.09.02,29.0,,,https://league-one.jp/player/484456,清水建設江東ブルーシャークス (2019 - 2022) -> トヨタヴェルブリッツ (2022 - ),アオレレ,
TATTO KATSUTA,勝田 龍登,勝田 龍登,FB,ルリーロ福岡（2025-26）,league-one,170.0,80.0,2002.02.19,23.0,,,https://league-one.jp/player/484938,Not Found,Rangitoto College,
HARUTO MAKIYAMA,牧山 遥登,牧山 遥登,WTB,ルリーロ福岡（2025-26）,league-one,165.0,70.0,2005.06.29,20.0,,,https://league-one.jp/player/484939,Not Found,石見智翠館高校,
Harrison Goggin,ハリソン コキン,ハリソン コキン,LO,トヨタヴェルブリッツ（2025-26）,league-one,206.0,126.0,2001.05.22,24.0,,,https://league-one.jp/player/484446,North Brisbane Rugby Club (2024 - 2025) -> トヨタヴェルブリッツ (2025 - ),セントジョセフズナジーカレッジ,
Abraham PAPALI'I,Abraham PAPALI'I,エイフラハム ハハリイ,FL/NO8,カストル,top14,194.0,128.0,1993.06.20,,Néo,New Zealand,https://all.rugby/player/abraham-papali-i,New Zealand Warriors (2013 - 2014) -> Sydney Roosters (2014 - 2016) -> FC Lézignan XIII (2016 - 2017) -> Bay of Plenty Steamers (2018 - 2019) -> China Lions (2019 - 2019) -> Connacht Rugby (2019 - 2019) -> China Lions (2020 - 2020) -> Connacht Rugby (2020 - 2022) -> CA Brive Corrèze Limousin (2022 - 2023) -> Castres Olympique (2023 - 2026),,
Gideon Koegelenberg,キティオン コーヘレンハーク,キティオン コーヘレンハーク,LO,三菱重工相模原ダイナボアーズ（2025-26）,league-one,202.0,122.0,1994.11.25,31.0,,,https://league-one.jp/player/483287,ゼブレ (2015 - 2017) -> シャークス (2017 - 2025) -> メルボルン・レベルズ (2019 - 2020) -> クリタウォーターガッシュ昭島 (2020 - 2023) -> ベネットン (2023 - 2025) -> 三菱重工相模原ダイナボアーズ (2025 - ),フゲノート,
Jonas Tanaka Dowling,田中タウリン ショウナス,田中タウリン ショウナス,HO,トヨタヴェルブリッツ（2025-26）,league-one,176.0,102.0,2005.12.29,20.0,,,https://league-one.jp/player/485498,トヨタヴェルブリッツ (2024 - ),ウェイヴァリー,
Hirose Yabu,屋部 旺成,屋部 旺成,SH,NECグリーンロケッツ東葛（2025-26）,league-one,173.0,77.0,2003.02.15,23.0,,,https://league-one.jp/player/483532,沖縄やんばるラグビーフットボールクラブ (2024 - 2025) -> NECグリーンロケッツ東葛 (2025 - ),名護高校,
Mitchell Brown,ミッチェル フラウン,ミッチェル フラウン,LO,花園近鉄ライナーズ（2025-26）,league-one,194.0,108.0,1993.08.15,32.0,,,https://league-one.jp/player/484539,チーフス (2015 - 2022) -> タラナキ (2019 - 2022) -> 横浜キヤノンイーグルス (2022 - 2024) -> 花園近鉄ライナーズ (2024 - ),NewPlymouthBoysHighschool,
Billy VUNIPOLA,Billy VUNIPOLA,ヒリー-ウニホラ,FL/NO8,モンペリエ,top14,191.0,134.0,1992.11.03,,Voir,England (70),https://all.rugby/player/billy-vunipola,Saracens (2013 - 2024) -> Montpellier Hérault Rugby (2024 - 2026),,
Shin Ouchi,大内 真,大内 真,HO,リコーブラックラムズ東京（2025-26）,league-one,183.0,107.0,1997.07.26,28.0,,,https://league-one.jp/player/484903,東芝ブレイブルーパス東京 (2021 - 2023) -> リコーブラックラムズ東京 (2023 - ),日川高校,
Jackson Pugh,シャクソン ヒュー,シャクソン ヒュー,FL/No8,マツダスカイアクティブズ広島（2025-26）,league-one,197.0,110.0,2000.02.03,26.0,,,https://league-one.jp/player/484658,ウェスタン・フォース (2020 - 2024) -> オークランド (2021 - 2022) -> マツダスカイアクティブズ広島 (2023 - ),AranmoreCatholicCollege,
Arthur VINCENT,Arthur VINCENT,アルチュール-ウァンサン,CTB,モンペリエ,top14,183.0,92.0,1999.09.30,,Voir,France (16),https://all.rugby/player/arthur-vincent,RC Mauguio Carnon Pays d'Or (2004 - 2013) -> Montpellier Hérault Rugby (2013 - 2026),,
Tamati Ioane,タマティ イオアネ,タマティ イオアネ,FL/No8,浦安D-Rocks（2025-26）,league-one,186.0,120.0,1997.04.26,28.0,,,https://league-one.jp/player/483475,Gungahlin Eagles (2020 - 2021) -> メルボルン・レベルズ (2021 - 2023) -> 東京サントリーサンゴリアス (2023 - 2025) -> 浦安D-Rocks (2025 - ),DeLaSalleCollege,
Mitchell Hunt,ミッチェル ハント,ミッチェル ハント,SO,日本製鉄釜石シーウェイブス（2025-26）,league-one,172.0,83.0,1995.06.19,30.0,,,https://league-one.jp/player/484486,Auckland (2015 - 2015) -> Crusaders (2016 - 2019) -> Tasman Mako (2016 - 2023) -> Highlanders (2020 - 2023) -> Mie Honda Heat RFC (2023 - 2024) -> Kamaishi Seawaves (2024 - ),ネルソン,
Jennings Tsuyoshi,シニンクス ツヨシ,シニンクス ツヨシ,WTB,クボタスピアーズ船橋・東京ベイ（2025-26）,league-one,176.0,86.0,2003.05.05,22.0,,,https://league-one.jp/player/483741,クボタスピアーズ船橋・東京ベイ (2024 - ),SwamiVivekanadaCallege,
Paul JEDRASIAK,Paul JEDRASIAK,ホール シェトラシアク,LO,カストル,top14,200.0,121.0,1993.02.06,,Français,France,https://all.rugby/player/paul-jedrasiak,Rugby Athlétique Club Castelroussin (2004 - 2008) -> U.S. Tours (2008 - 2010) -> ASM Clermont Auvergne (2010 - 2024) -> Castres Olympique (2024 - 2026),,
Charlie Worthington,チャーリー ワーシントン,チャーリー ワーシントン,FB,九州電力キューデンヴォルテクス（2025-26）,league-one,178.0,88.0,2003.06.06,22.0,,,https://league-one.jp/player/483726,九州電力キューデンヴォルテクス (2023 - ),ウェーバリー,
AMANAKI LISALA,アマナキ リサラ,アマナキ リサラ,WTB,ルリーロ福岡（2025-26）,league-one,188.0,98.0,1999.08.17,26.0,,,https://league-one.jp/player/485137,Red Hurricanes Osaka (2022 - 2023) -> LR福岡 (2023 - ),トンガカレッジ,
Bryn Hall,フリン ホール,フリン ホール,SH,クボタスピアーズ船橋・東京ベイ（2025-26）,league-one,183.0,93.0,1992.02.03,34.0,,,https://league-one.jp/player/483739,ブルーズ (2013 - 2016) -> クルセイダーズ (2016 - 2022) -> ノース・ハーバー (2019 - 2024) -> 静岡ブルーレヴズ (2022 - 2024) -> クボタスピアーズ船橋・東京ベイ (2024 - ),セントピーターズカレッジ,
