英語名,選手名,ポジション,所属チーム,身長,体重,生年月日,年齢,高校,大学,出身校・チーム歴(全文),カテゴリ,リーグワンキャップ数,URL,Text_Detail,キャリア遍歴,代表キャップ数,International_Caps,Scraped_Url,Full_Career
Jack TAYLOR,Jack TAYLOR,HO,Highlanders,181,106,2003.06.25,,,,,A,0,https://all.rugby/player/jack-taylor,,Southland Stags (2021 - 2022) -> Highlanders (2022 - 2022) -> Southland Stags (2022 - 2022) -> Highlanders (2023 - 2023) -> Southland Stags (2023 - 2023) -> Highlanders (2023 - 2023) -> Southland Stags (2023 - 2023) -> Highlanders (2024 - 2024) -> Southland Stags (2024 - 2024) -> Highlanders (2024 - 2024) -> Southland Stags (2024 - 2024) -> Highlanders (2025 - 2025) -> Southland Stags (2025 - 2025) -> Highlanders (2025 - 2026),,,https://all.rugby/player/jack-taylor,Southland Stags (2021 - 2022) -> Highlanders (2022 - 2022) -> Southland Stags (2022 - 2022) -> Highlanders (2023 - 2023) -> Southland Stags (2023 - 2023) -> Highlanders (2023 - 2023) -> Southland Stags (2023 - 2023) -> Highlanders (2024 - 2024) -> Southland Stags (2024 - 2024) -> Highlanders (2024 - 2024) -> Southland Stags (2024 - 2024) -> Highlanders (2025 - 2025) -> Southland Stags (2025 - 2025) -> Highlanders (2025 - 2026)
Soane VIKENA,Soane VIKENA,HO,Highlanders,183,112,2001.07.01,,,,,A,0,https://all.rugby/player/soane-vikena,,Auckland (2019 - 2020) -> Blues (2020 - 2020) -> Auckland (2020 - 2020) -> Blues (2021 - 2021) -> Auckland (2021 - 2021) -> Blues (2021 - 2021) -> Auckland (2021 - 2021) -> Blues (2022 - 2022) -> Auckland (2022 - 2022) -> Blues (2022 - 2022) -> Auckland (2022 - 2022) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Blues (2024 - 2024) -> Auckland (2024 - 2024) -> Highlanders (2024 - 2024) -> Auckland (2024 - 2024) -> Highlanders (2025 - 2025) -> Auckland (2025 - 2025) -> Highlanders (2025 - 2026),,,https://all.rugby/player/soane-vikena,Auckland (2019 - 2020) -> Blues (2020 - 2020) -> Auckland (2020 - 2020) -> Blues (2021 - 2021) -> Auckland (2021 - 2021) -> Blues (2021 - 2021) -> Auckland (2021 - 2021) -> Blues (2022 - 2022) -> Auckland (2022 - 2022) -> Blues (2022 - 2022) -> Auckland (2022 - 2022) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Blues (2024 - 2024) -> Auckland (2024 - 2024) -> Highlanders (2024 - 2024) -> Auckland (2024 - 2024) -> Highlanders (2025 - 2025) -> Auckland (2025 - 2025) -> Highlanders (2025 - 2026)
Mitch DUNSHEA,Mitch DUNSHEA,LO,Highlanders,197,115,1995.11.18,,,,,A,0,https://all.rugby/player/mitchell-dunshea,,Crusaders (2016 - 2019) -> Canterbury (2019 - 2019) -> Crusaders (2020 - 2020) -> Canterbury (2020 - 2020) -> Crusaders (2020 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Highlanders (2023 - 2023) -> Southland Stags (2023 - 2023) -> Highlanders (2024 - 2024) -> Southland Stags (2024 - 2024) -> Highlanders (2024 - 2024) -> Southland Stags (2024 - 2024) -> Highlanders (2025 - 2025) -> Southland Stags (2025 - 2025) -> Highlanders (2025 - 2026),,,https://all.rugby/player/mitchell-dunshea,Crusaders (2016 - 2019) -> Canterbury (2019 - 2019) -> Crusaders (2020 - 2020) -> Canterbury (2020 - 2020) -> Crusaders (2020 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Highlanders (2023 - 2023) -> Southland Stags (2023 - 2023) -> Highlanders (2024 - 2024) -> Southland Stags (2024 - 2024) -> Highlanders (2024 - 2024) -> Southland Stags (2024 - 2024) -> Highlanders (2025 - 2025) -> Southland Stags (2025 - 2025) -> Highlanders (2025 - 2026)
Tai CRIBB,Tai CRIBB,LO,Highlanders,,,2004.02.09,,,,,A,0,https://all.rugby/player/tai-cribb,,Waikato Mooloos (2022 - 2023) -> Chiefs (2023 - 2023) -> Waikato Mooloos (2023 - 2023) -> Chiefs (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Highlanders (2024 - 2024) -> Auckland (2024 - 2024) -> Highlanders (2025 - 2025) -> Auckland (2025 - 2025) -> Highlanders (2025 - 2026),,,https://all.rugby/player/tai-cribb,Waikato Mooloos (2022 - 2023) -> Chiefs (2023 - 2023) -> Waikato Mooloos (2023 - 2023) -> Chiefs (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Highlanders (2024 - 2024) -> Auckland (2024 - 2024) -> Highlanders (2025 - 2025) -> Auckland (2025 - 2025) -> Highlanders (2025 - 2026)
Tomás LAVANINI,Tomás LAVANINI,LO,Highlanders,200,127,1993.01.22,,,,,A,0,https://all.rugby/player/tomas-lavanini,,Racing 92 (2014 - 2015) -> Jaguares (2015 - 2019) -> Leicester Tigers (2019 - 2021) -> ASM Clermont Auvergne (2021 - 2024) -> Lyon Olympique Universitaire Rugby (2024 - 2025) -> Highlanders (2025 - 2026),Argentina,Argentina,https://all.rugby/player/tomas-lavanini,Racing 92 (2014 - 2015) -> Jaguares (2015 - 2019) -> Leicester Tigers (2019 - 2021) -> ASM Clermont Auvergne (2021 - 2024) -> Lyon Olympique Universitaire Rugby (2024 - 2025) -> Highlanders (2025 - 2026)
Will STODART,Will STODART,LO,Highlanders,197,116,2003.10.03,,,,,A,0,https://all.rugby/player/will-stodart,,Otago (2022 - 2023) -> Highlanders (2023 - 2023) -> Otago (2023 - 2023) -> Highlanders (2024 - 2024) -> Otago (2024 - 2024) -> Highlanders (2024 - 2024) -> Otago (2024 - 2024) -> Highlanders (2025 - 2025) -> Otago (2025 - 2025) -> Highlanders (2025 - 2026),,,https://all.rugby/player/will-stodart,Otago (2022 - 2023) -> Highlanders (2023 - 2023) -> Otago (2023 - 2023) -> Highlanders (2024 - 2024) -> Otago (2024 - 2024) -> Highlanders (2024 - 2024) -> Otago (2024 - 2024) -> Highlanders (2025 - 2025) -> Otago (2025 - 2025) -> Highlanders (2025 - 2026)
Hugh RENTON,Hugh RENTON,Back row,Highlanders,193,114,1996.05.12,,,,,A,0,https://all.rugby/player/hugh-renton,,Hurricanes (2016 - 2017) -> Tasman Mako (2019 - 2020) -> Highlanders (2020 - 2020) -> Tasman Mako (2020 - 2020) -> Highlanders (2021 - 2021) -> Tasman Mako (2021 - 2021) -> Highlanders (2021 - 2021) -> Tasman Mako (2021 - 2021) -> Highlanders (2022 - 2022) -> Tasman Mako (2022 - 2022) -> Highlanders (2022 - 2022) -> Tasman Mako (2022 - 2022) -> Highlanders (2023 - 2023) -> Tasman Mako (2023 - 2023) -> Highlanders (2023 - 2023) -> Hawke's Bay Magpies (2023 - 2023) -> Highlanders (2024 - 2024) -> Hawke's Bay Magpies (2024 - 2024) -> Highlanders (2024 - 2026),,,https://all.rugby/player/hugh-renton,Hurricanes (2016 - 2017) -> Tasman Mako (2019 - 2020) -> Highlanders (2020 - 2020) -> Tasman Mako (2020 - 2020) -> Highlanders (2021 - 2021) -> Tasman Mako (2021 - 2021) -> Highlanders (2021 - 2021) -> Tasman Mako (2021 - 2021) -> Highlanders (2022 - 2022) -> Tasman Mako (2022 - 2022) -> Highlanders (2022 - 2022) -> Tasman Mako (2022 - 2022) -> Highlanders (2023 - 2023) -> Tasman Mako (2023 - 2023) -> Highlanders (2023 - 2023) -> Hawke's Bay Magpies (2023 - 2023) -> Highlanders (2024 - 2024) -> Hawke's Bay Magpies (2024 - 2024) -> Highlanders (2024 - 2026)
Lucas CASEY,Lucas CASEY,Back row,Highlanders,,,2003.04.30,,,,,A,0,https://all.rugby/player/lucas-casey,,Otago (2023 - 2025) -> Highlanders (2025 - 2026),,,https://all.rugby/player/lucas-casey,Otago (2023 - 2025) -> Highlanders (2025 - 2026)
Nikora BROUGHTON,Nikora BROUGHTON,Back row,Highlanders,188,105,2001.09.05,,,,,A,0,https://all.rugby/player/nikora-broughton,,Bay of Plenty Steamers (2020 - 2022) -> Highlanders (2022 - 2022) -> Bay of Plenty Steamers (2022 - 2022) -> Highlanders (2023 - 2023) -> Bay of Plenty Steamers (2023 - 2023) -> Highlanders (2023 - 2023) -> Bay of Plenty Steamers (2023 - 2023) -> Highlanders (2024 - 2024) -> Bay of Plenty Steamers (2024 - 2024) -> Highlanders (2024 - 2024) -> Bay of Plenty Steamers (2024 - 2024) -> Highlanders (2025 - 2025) -> Bay of Plenty Steamers (2025 - 2025) -> Highlanders (2025 - 2026),,,https://all.rugby/player/nikora-broughton,Bay of Plenty Steamers (2020 - 2022) -> Highlanders (2022 - 2022) -> Bay of Plenty Steamers (2022 - 2022) -> Highlanders (2023 - 2023) -> Bay of Plenty Steamers (2023 - 2023) -> Highlanders (2023 - 2023) -> Bay of Plenty Steamers (2023 - 2023) -> Highlanders (2024 - 2024) -> Bay of Plenty Steamers (2024 - 2024) -> Highlanders (2024 - 2024) -> Bay of Plenty Steamers (2024 - 2024) -> Highlanders (2025 - 2025) -> Bay of Plenty Steamers (2025 - 2025) -> Highlanders (2025 - 2026)
Oliver HAIG,Oliver HAIG,Back row,Highlanders,196,115,2002.01.03,,,,,A,0,https://all.rugby/player/oliver-haig,,Otago (2021 - 2022) -> Highlanders (2022 - 2023) -> Otago (2023 - 2023) -> Highlanders (2024 - 2024) -> Otago (2024 - 2024) -> Highlanders (2024 - 2024) -> Otago (2024 - 2024) -> Highlanders (2025 - 2025) -> Otago (2025 - 2025) -> Highlanders (2025 - 2026),,,https://all.rugby/player/oliver-haig,Otago (2021 - 2022) -> Highlanders (2022 - 2023) -> Otago (2023 - 2023) -> Highlanders (2024 - 2024) -> Otago (2024 - 2024) -> Highlanders (2024 - 2024) -> Otago (2024 - 2024) -> Highlanders (2025 - 2025) -> Otago (2025 - 2025) -> Highlanders (2025 - 2026)
Sean WITHY,Sean WITHY,Back row,Highlanders,191,108,2001.02.01,,,,,A,0,https://all.rugby/player/sean-withy,,Otago (2019 - 2020) -> Highlanders (2020 - 2020) -> Otago (2020 - 2020) -> Highlanders (2021 - 2021) -> Otago (2021 - 2021) -> Highlanders (2021 - 2021) -> Otago (2021 - 2021) -> Highlanders (2022 - 2022) -> Otago (2022 - 2022) -> Highlanders (2022 - 2022) -> Otago (2022 - 2022) -> Highlanders (2023 - 2023) -> Otago (2023 - 2023) -> Highlanders (2023 - 2023) -> Southland Stags (2023 - 2023) -> Highlanders (2024 - 2024) -> Southland Stags (2024 - 2024) -> Highlanders (2024 - 2024) -> Southland Stags (2024 - 2024) -> Highlanders (2025 - 2025) -> Southland Stags (2025 - 2025) -> Highlanders (2025 - 2026),,,https://all.rugby/player/sean-withy,Otago (2019 - 2020) -> Highlanders (2020 - 2020) -> Otago (2020 - 2020) -> Highlanders (2021 - 2021) -> Otago (2021 - 2021) -> Highlanders (2021 - 2021) -> Otago (2021 - 2021) -> Highlanders (2022 - 2022) -> Otago (2022 - 2022) -> Highlanders (2022 - 2022) -> Otago (2022 - 2022) -> Highlanders (2023 - 2023) -> Otago (2023 - 2023) -> Highlanders (2023 - 2023) -> Southland Stags (2023 - 2023) -> Highlanders (2024 - 2024) -> Southland Stags (2024 - 2024) -> Highlanders (2024 - 2024) -> Southland Stags (2024 - 2024) -> Highlanders (2025 - 2025) -> Southland Stags (2025 - 2025) -> Highlanders (2025 - 2026)
TK HOWDEN,TK HOWDEN,Back row,Highlanders,193,109,2001.01.28,,,,,A,0,https://all.rugby/player/tk-howden,,Manawatu Turbos (2019 - 2021) -> Hurricanes (2021 - 2021) -> Manawatu Turbos (2021 - 2021) -> Hurricanes (2022 - 2022) -> Manawatu Turbos (2022 - 2022) -> Hurricanes (2022 - 2022) -> Manawatu Turbos (2022 - 2022) -> Hurricanes (2023 - 2023) -> Manawatu Turbos (2023 - 2023) -> Hurricanes (2023 - 2023) -> Manawatu Turbos (2023 - 2023) -> Hurricanes (2024 - 2024) -> Manawatu Turbos (2024 - 2024) -> Highlanders (2024 - 2024) -> Manawatu Turbos (2024 - 2024) -> Highlanders (2025 - 2025) -> Manawatu Turbos (2025 - 2025) -> Highlanders (2025 - 2026),,,https://all.rugby/player/tk-howden,Manawatu Turbos (2019 - 2021) -> Hurricanes (2021 - 2021) -> Manawatu Turbos (2021 - 2021) -> Hurricanes (2022 - 2022) -> Manawatu Turbos (2022 - 2022) -> Hurricanes (2022 - 2022) -> Manawatu Turbos (2022 - 2022) -> Hurricanes (2023 - 2023) -> Manawatu Turbos (2023 - 2023) -> Hurricanes (2023 - 2023) -> Manawatu Turbos (2023 - 2023) -> Hurricanes (2024 - 2024) -> Manawatu Turbos (2024 - 2024) -> Highlanders (2024 - 2024) -> Manawatu Turbos (2024 - 2024) -> Highlanders (2025 - 2025) -> Manawatu Turbos (2025 - 2025) -> Highlanders (2025 - 2026)
Veveni LASAQA,Veveni LASAQA,Back row,Highlanders,186,101,2002.04.06,,,,,A,0,https://all.rugby/player/veveni-lasaqa,,Bay of Plenty Steamers (2020 - 2023) -> Hurricanes (2023 - 2024) -> Highlanders (2024 - 2024) -> Bay of Plenty Steamers (2024 - 2024) -> Highlanders (2025 - 2025) -> Bay of Plenty Steamers (2025 - 2025) -> Highlanders (2025 - 2026),,,https://all.rugby/player/veveni-lasaqa,Bay of Plenty Steamers (2020 - 2023) -> Hurricanes (2023 - 2024) -> Highlanders (2024 - 2024) -> Bay of Plenty Steamers (2024 - 2024) -> Highlanders (2025 - 2025) -> Bay of Plenty Steamers (2025 - 2025) -> Highlanders (2025 - 2026)
Dylan PLEDGER,Dylan PLEDGER,SH,Highlanders,171,74,2005..,,,,,A,0,https://all.rugby/player/dylan-pledger,,Highlanders (2023 - 2023) -> Otago (2023 - 2023) -> Highlanders (2024 - 2024) -> Otago (2024 - 2024) -> Highlanders (2024 - 2024) -> Otago (2024 - 2024) -> Highlanders (2025 - 2025) -> Otago (2025 - 2025) -> Highlanders (2025 - 2026),,,https://all.rugby/player/dylan-pledger,Highlanders (2023 - 2023) -> Otago (2023 - 2023) -> Highlanders (2024 - 2024) -> Otago (2024 - 2024) -> Highlanders (2024 - 2024) -> Otago (2024 - 2024) -> Highlanders (2025 - 2025) -> Otago (2025 - 2025) -> Highlanders (2025 - 2026)
Folau FAKATAVA,Folau FAKATAVA,SH,Highlanders,177,80,1999.12.16,,,,,A,0,https://all.rugby/player/folau-fakatava,,Highlanders (2018 - 2019) -> Hawke's Bay Magpies (2019 - 2019) -> Highlanders (2020 - 2020) -> Hawke's Bay Magpies (2020 - 2020) -> Highlanders (2020 - 2021) -> Hawke's Bay Magpies (2021 - 2021) -> Highlanders (2022 - 2022) -> Hawke's Bay Magpies (2022 - 2022) -> Highlanders (2022 - 2022) -> Hawke's Bay Magpies (2022 - 2022) -> Highlanders (2023 - 2023) -> Hawke's Bay Magpies (2023 - 2023) -> Highlanders (2023 - 2023) -> Hawke's Bay Magpies (2023 - 2023) -> Highlanders (2024 - 2024) -> Hawke's Bay Magpies (2024 - 2024) -> Highlanders (2024 - 2024) -> Hawke's Bay Magpies (2024 - 2024) -> Highlanders (2025 - 2025) -> Hawke's Bay Magpies (2025 - 2025) -> Highlanders (2025 - 2026),,,https://all.rugby/player/folau-fakatava,Highlanders (2018 - 2019) -> Hawke's Bay Magpies (2019 - 2019) -> Highlanders (2020 - 2020) -> Hawke's Bay Magpies (2020 - 2020) -> Highlanders (2020 - 2021) -> Hawke's Bay Magpies (2021 - 2021) -> Highlanders (2022 - 2022) -> Hawke's Bay Magpies (2022 - 2022) -> Highlanders (2022 - 2022) -> Hawke's Bay Magpies (2022 - 2022) -> Highlanders (2023 - 2023) -> Hawke's Bay Magpies (2023 - 2023) -> Highlanders (2023 - 2023) -> Hawke's Bay Magpies (2023 - 2023) -> Highlanders (2024 - 2024) -> Hawke's Bay Magpies (2024 - 2024) -> Highlanders (2024 - 2024) -> Hawke's Bay Magpies (2024 - 2024) -> Highlanders (2025 - 2025) -> Hawke's Bay Magpies (2025 - 2025) -> Highlanders (2025 - 2026)
Adam LENNOX,Adam LENNOX,SO,Highlanders,178,82,2003.05.27,,,,,A,0,https://all.rugby/player/adam-lennox,,Taranaki Bulls (2021 - 2024) -> Highlanders (2024 - 2024) -> Taranaki Bulls (2024 - 2024) -> Highlanders (2025 - 2025) -> Taranaki Bulls (2025 - 2025) -> Highlanders (2025 - 2026),,,https://all.rugby/player/adam-lennox,Taranaki Bulls (2021 - 2024) -> Highlanders (2024 - 2024) -> Taranaki Bulls (2024 - 2024) -> Highlanders (2025 - 2025) -> Taranaki Bulls (2025 - 2025) -> Highlanders (2025 - 2026)
Cameron MILLAR,Cameron MILLAR,SO,Highlanders,185,85,2002.07.13,,,,,A,0,https://all.rugby/player/cameron-millar,,Otago (2020 - 2022) -> Highlanders (2022 - 2022) -> Otago (2022 - 2022) -> Highlanders (2023 - 2023) -> Otago (2023 - 2023) -> Highlanders (2023 - 2023) -> Otago (2023 - 2023) -> Highlanders (2024 - 2024) -> Otago (2024 - 2024) -> Highlanders (2024 - 2024) -> Otago (2024 - 2024) -> Highlanders (2025 - 2025) -> Otago (2025 - 2025) -> Highlanders (2025 - 2026),,,https://all.rugby/player/cameron-millar,Otago (2020 - 2022) -> Highlanders (2022 - 2022) -> Otago (2022 - 2022) -> Highlanders (2023 - 2023) -> Otago (2023 - 2023) -> Highlanders (2023 - 2023) -> Otago (2023 - 2023) -> Highlanders (2024 - 2024) -> Otago (2024 - 2024) -> Highlanders (2024 - 2024) -> Otago (2024 - 2024) -> Highlanders (2025 - 2025) -> Otago (2025 - 2025) -> Highlanders (2025 - 2026)
Reesjan PASITOA,Reesjan PASITOA,SO,Highlanders,183,98,2001.12.03,,,,,A,0,https://all.rugby/player/reesjan-pasitoa,,Nudgee College (2018 - 2019) -> Brumbies (2019 - 2021) -> Western Force (2021 - 2024) -> Northland Taniwha (2024 - 2024) -> Western Force (2025 - 2025) -> Northland Taniwha (2025 - 2025) -> Highlanders (2025 - 2026),,,https://all.rugby/player/reesjan-pasitoa,Nudgee College (2018 - 2019) -> Brumbies (2019 - 2021) -> Western Force (2021 - 2024) -> Northland Taniwha (2024 - 2024) -> Western Force (2025 - 2025) -> Northland Taniwha (2025 - 2025) -> Highlanders (2025 - 2026)
Taine ROBINSON,Taine ROBINSON,SO,Highlanders,180,89,1999.06.15,,,,,A,0,https://all.rugby/player/taine-robinson,,Tasman Mako (2020 - 2023) -> Crusaders (2023 - 2023) -> Tasman Mako (2023 - 2023) -> Crusaders (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Highlanders (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Highlanders (2025 - 2025) -> Tasman Mako (2025 - 2025) -> Highlanders (2025 - 2026),,,https://all.rugby/player/taine-robinson,Tasman Mako (2020 - 2023) -> Crusaders (2023 - 2023) -> Tasman Mako (2023 - 2023) -> Crusaders (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Highlanders (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Highlanders (2025 - 2025) -> Tasman Mako (2025 - 2025) -> Highlanders (2025 - 2026)
Jake TE HIWI,Jake TE HIWI,CTB,Highlanders,184,100,2002.02.02,,,,,A,0,https://all.rugby/player/jake-te-hiwi,,Otago (2021 - 2022) -> Highlanders (2022 - 2022) -> Otago (2022 - 2022) -> Highlanders (2023 - 2023) -> Otago (2023 - 2023) -> Highlanders (2023 - 2024) -> Otago (2024 - 2024) -> Highlanders (2025 - 2025) -> Otago (2025 - 2025) -> Highlanders (2025 - 2026),,,https://all.rugby/player/jake-te-hiwi,Otago (2021 - 2022) -> Highlanders (2022 - 2022) -> Otago (2022 - 2022) -> Highlanders (2023 - 2023) -> Otago (2023 - 2023) -> Highlanders (2023 - 2024) -> Otago (2024 - 2024) -> Highlanders (2025 - 2025) -> Otago (2025 - 2025) -> Highlanders (2025 - 2026)
Josh WHAANGA,Josh WHAANGA,CTB,Highlanders,193,98,2004..,,,,,A,0,https://all.rugby/player/josh-whaanga,,Otago (2022 - 2023) -> Highlanders (2023 - 2023) -> Otago (2023 - 2023) -> Highlanders (2024 - 2024) -> Otago (2024 - 2024) -> Highlanders (2024 - 2024) -> Otago (2024 - 2024) -> Highlanders (2025 - 2025) -> Otago (2025 - 2025) -> Highlanders (2025 - 2026),,,https://all.rugby/player/josh-whaanga,Otago (2022 - 2023) -> Highlanders (2023 - 2023) -> Otago (2023 - 2023) -> Highlanders (2024 - 2024) -> Otago (2024 - 2024) -> Highlanders (2024 - 2024) -> Otago (2024 - 2024) -> Highlanders (2025 - 2025) -> Otago (2025 - 2025) -> Highlanders (2025 - 2026)
Tanielu TELE'A,Tanielu TELE'A,CTB,Highlanders,187,107,1998.06.16,,,,,A,0,https://all.rugby/player/tanielu-tele-a,,Blues (2018 - 2019) -> Auckland (2019 - 2019) -> Blues (2020 - 2020) -> Auckland (2020 - 2020) -> Blues (2020 - 2020) -> Counties Manukau Steelers (2020 - 2020) -> Blues (2021 - 2021) -> Counties Manukau Steelers (2021 - 2021) -> Blues (2021 - 2022) -> Auckland (2022 - 2022) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Highlanders (2023 - 2023) -> Auckland (2023 - 2023) -> Highlanders (2024 - 2024) -> Auckland (2024 - 2024) -> Highlanders (2024 - 2024) -> Auckland (2024 - 2024) -> Highlanders (2025 - 2025) -> Auckland (2025 - 2025) -> Highlanders (2025 - 2026),,,https://all.rugby/player/tanielu-tele-a,Blues (2018 - 2019) -> Auckland (2019 - 2019) -> Blues (2020 - 2020) -> Auckland (2020 - 2020) -> Blues (2020 - 2020) -> Counties Manukau Steelers (2020 - 2020) -> Blues (2021 - 2021) -> Counties Manukau Steelers (2021 - 2021) -> Blues (2021 - 2022) -> Auckland (2022 - 2022) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Highlanders (2023 - 2023) -> Auckland (2023 - 2023) -> Highlanders (2024 - 2024) -> Auckland (2024 - 2024) -> Highlanders (2024 - 2024) -> Auckland (2024 - 2024) -> Highlanders (2025 - 2025) -> Auckland (2025 - 2025) -> Highlanders (2025 - 2026)
Timoci TAVATAVANAWAI,Timoci TAVATAVANAWAI,CTB,Highlanders,187,111,1998.02.14,,,,,A,0,https://all.rugby/player/timoci-tavatavanawai,,Tasman Mako (2019 - 2020) -> Highlanders (2020 - 2020) -> Tasman Mako (2020 - 2020) -> Highlanders (2021 - 2021) -> Tasman Mako (2021 - 2021) -> Moana Pasifika (2021 - 2021) -> Tasman Mako (2021 - 2021) -> Moana Pasifika (2022 - 2022) -> Tasman Mako (2022 - 2022) -> Moana Pasifika (2022 - 2022) -> Tasman Mako (2022 - 2022) -> Moana Pasifika (2023 - 2023) -> Tasman Mako (2023 - 2023) -> Highlanders (2023 - 2023) -> Tasman Mako (2023 - 2023) -> Highlanders (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Highlanders (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Highlanders (2025 - 2025) -> Tasman Mako (2025 - 2025) -> Highlanders (2025 - 2026),Fiji,Fiji,https://all.rugby/player/timoci-tavatavanawai,Tasman Mako (2019 - 2020) -> Highlanders (2020 - 2020) -> Tasman Mako (2020 - 2020) -> Highlanders (2021 - 2021) -> Tasman Mako (2021 - 2021) -> Moana Pasifika (2021 - 2021) -> Tasman Mako (2021 - 2021) -> Moana Pasifika (2022 - 2022) -> Tasman Mako (2022 - 2022) -> Moana Pasifika (2022 - 2022) -> Tasman Mako (2022 - 2022) -> Moana Pasifika (2023 - 2023) -> Tasman Mako (2023 - 2023) -> Highlanders (2023 - 2023) -> Tasman Mako (2023 - 2023) -> Highlanders (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Highlanders (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Highlanders (2025 - 2025) -> Tasman Mako (2025 - 2025) -> Highlanders (2025 - 2026)
Caleb TANGITAU,Caleb TANGITAU,Winger,Highlanders,188,98,2003.03.19,,,,,A,0,https://all.rugby/player/caleb-tangitau,,All Blacks 7's (2021 - 2022) -> Blues (2022 - 2022) -> Auckland (2022 - 2022) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Blues (2024 - 2024) -> Auckland (2024 - 2024) -> Highlanders (2024 - 2024) -> Auckland (2024 - 2024) -> Highlanders (2025 - 2025) -> Auckland (2025 - 2025) -> Highlanders (2025 - 2026),,,https://all.rugby/player/caleb-tangitau,All Blacks 7's (2021 - 2022) -> Blues (2022 - 2022) -> Auckland (2022 - 2022) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Blues (2024 - 2024) -> Auckland (2024 - 2024) -> Highlanders (2024 - 2024) -> Auckland (2024 - 2024) -> Highlanders (2025 - 2025) -> Auckland (2025 - 2025) -> Highlanders (2025 - 2026)
