英語名,選手名,ポジション,所属チーム,身長,体重,生年月日,年齢,高校,大学,出身校・チーム歴(全文),カテゴリ,URL,キャリア遍歴,代表キャップ数,International_Caps,Scraped_Url,Full_Career
Henco VAN WYK,Henco VAN WYK,CTB,Lions,180,92,2001.05.07,,,,,A,https://all.rugby/player/henco-van-wyk,Golden Lions (2020 - 2021) -> Lions Rugby (2021 - 2026),,,https://all.rugby/player/henco-van-wyk,Golden Lions (2020 - 2021) -> Lions Rugby (2021 - 2026)
Kelly MPEKU,Kelly MPEKU,CTB,Lions,188,88,2003.11.28,,,,,A,https://all.rugby/player/kelly-mpeku,Golden Lions (2023 - 2024) -> Lions Rugby (2024 - 2026),,,https://all.rugby/player/kelly-mpeku,Golden Lions (2023 - 2024) -> Lions Rugby (2024 - 2026)
Manuel RASS,Manuel RASS,CTB,Lions,174,88,1998.04.19,,,,,A,https://all.rugby/player/manuel-rass,Lions Rugby (2018 - 2026),,,https://all.rugby/player/manuel-rass,Lions Rugby (2018 - 2026)
Rynhardt JONKER,Rynhardt JONKER,CTB,Lions,180,90,2000.04.18,,,,,A,https://all.rugby/player/rynhardt-jonker,Sharks (2020 - 2022) -> Lions Rugby (2022 - 2026),,,https://all.rugby/player/rynhardt-jonker,Sharks (2020 - 2022) -> Lions Rugby (2022 - 2026)
Angelo DAVIDS,Angelo DAVIDS,Winger,Lions,178,94,1999.06.01,,,,,A,https://all.rugby/player/angelo-davids,Stormers (2019 - 2020) -> AF. SUD 7's (2020 - 2020) -> Stormers (2021 - 2021) -> AF. SUD 7's (2021 - 2021) -> Stormers (2021 - 2025) -> Lions Rugby (2025 - 2026),,,https://all.rugby/player/angelo-davids,Stormers (2019 - 2020) -> AF. SUD 7's (2020 - 2020) -> Stormers (2021 - 2021) -> AF. SUD 7's (2021 - 2021) -> Stormers (2021 - 2025) -> Lions Rugby (2025 - 2026)
Eduan KEYTER,Eduan KEYTER,Winger,Lions,184,101,1996.06.13,,,,,A,https://all.rugby/player/eduan-keyter,Griquas (2018 - 2021) -> Natal Sharks (2021 - 2022) -> Sharks (2022 - 2025) -> Lions Rugby (2025 - 2026),,,https://all.rugby/player/eduan-keyter,Griquas (2018 - 2021) -> Natal Sharks (2021 - 2022) -> Sharks (2022 - 2025) -> Lions Rugby (2025 - 2026)
Rabz MAXWANE,Rabz MAXWANE,Winger,Lions,181,90,1995.08.14,,,,,A,https://all.rugby/player/sibhale-maxwane,Bulls (2016 - 2017) -> Central Cheetahs (2017 - 2020) -> Lions Rugby (2020 - 2026),,,https://all.rugby/player/sibhale-maxwane,Bulls (2016 - 2017) -> Central Cheetahs (2017 - 2020) -> Lions Rugby (2020 - 2026)
Quan HORN,Quan HORN,FB,Lions,181,84,2001.06.27,,,,,A,https://all.rugby/player/quan-horn,Lions Rugby (2020 - 2026),,,https://all.rugby/player/quan-horn,Lions Rugby (2020 - 2026)
Richard KRIEL,Richard KRIEL,FB,Lions,194,95,2000.07.07,,,,,A,https://all.rugby/player/richard-kriel,Blue Bulls (2018 - 2019) -> Bulls (2019 - 2020) -> Blue Bulls (2020 - 2021) -> Bulls (2021 - 2022) -> Zebre Parma (2022 - 2023) -> Lions Rugby (2023 - 2026),,,https://all.rugby/player/richard-kriel,Blue Bulls (2018 - 2019) -> Bulls (2019 - 2020) -> Blue Bulls (2020 - 2021) -> Bulls (2021 - 2022) -> Zebre Parma (2022 - 2023) -> Lions Rugby (2023 - 2026)
Tapiwa MAFURA,Tapiwa MAFURA,FB,Lions,175,80,1996.04.11,,,,,A,https://all.rugby/player/tapiwa-mafura,Pumas (2019 - 2022) -> Central Cheetahs (2022 - 2024) -> Lions Rugby (2024 - 2026),,,https://all.rugby/player/tapiwa-mafura,Pumas (2019 - 2022) -> Central Cheetahs (2022 - 2024) -> Lions Rugby (2024 - 2026)
Ali VERMAAK,Ali VERMAAK,PR,Stormers,179,113,1986.04.28,,,,,A,https://all.rugby/player/alistair-vermaak,Stormers (2013 - 2026),,,https://all.rugby/player/alistair-vermaak,Stormers (2013 - 2026)
Corné WEILBACH,Corné WEILBACH,PR,Stormers,186,128,2002.02.18,,,,,A,https://all.rugby/player/corne-weilbach,Western Province (2021 - 2022) -> Blue Bulls (2022 - 2023) -> Western Province (2023 - 2024) -> Stormers (2024 - 2026),,,https://all.rugby/player/corne-weilbach,Western Province (2021 - 2022) -> Blue Bulls (2022 - 2023) -> Western Province (2023 - 2024) -> Stormers (2024 - 2026)
Frans MALHERBE,Frans MALHERBE,PR,Stormers,190,141,1991.03.14,,,,,A,https://all.rugby/player/frans-malherbe,Stormers (2011 - 2026),South Africa,South Africa,https://all.rugby/player/frans-malherbe,Stormers (2011 - 2026)
Hencus VAN WYK,Hencus VAN WYK,PR,Stormers,183,120,1992.03.02,,,,,A,https://all.rugby/player/hencus-van-wyk,Bulls (2015 - 2016) -> Lions Rugby (2016 - 2017) -> Sunwolves (2017 - 2019) -> Central Cheetahs (2019 - 2019) -> Sunwolves (2020 - 2020) -> Central Cheetahs (2020 - 2020) -> Free State Cheetahs (2020 - 2021) -> San Diego Legion (2021 - 2022) -> Central Cheetahs (2022 - 2025) -> Stormers (2025 - 2026),,,https://all.rugby/player/hencus-van-wyk,Bulls (2015 - 2016) -> Lions Rugby (2016 - 2017) -> Sunwolves (2017 - 2019) -> Central Cheetahs (2019 - 2019) -> Sunwolves (2020 - 2020) -> Central Cheetahs (2020 - 2020) -> Free State Cheetahs (2020 - 2021) -> San Diego Legion (2021 - 2022) -> Central Cheetahs (2022 - 2025) -> Stormers (2025 - 2026)
Neethling FOUCHÉ,Neethling FOUCHÉ,PR,Stormers,189,120,1993.01.10,,,,,A,https://all.rugby/player/neethling-fouche,Stormers (2017 - 2019) -> Central Cheetahs (2019 - 2020) -> Stormers (2020 - 2026),,,https://all.rugby/player/neethling-fouche,Stormers (2017 - 2019) -> Central Cheetahs (2019 - 2020) -> Stormers (2020 - 2026)
Ntuthuko MCHUNU,Ntuthuko MCHUNU,PR,Stormers,188,123,1999.04.05,,,,,A,https://all.rugby/player/ntuthuko-mchunu,Sharks (2021 - 2025) -> Stormers (2025 - 2026),South Africa,South Africa,https://all.rugby/player/ntuthuko-mchunu,Sharks (2021 - 2025) -> Stormers (2025 - 2026)
Oli KEBBLE,Oli KEBBLE,PR,Stormers,191,124,1992.06.18,,,,,A,https://all.rugby/player/oli-kebble,Stormers (2013 - 2017) -> Glasgow Warriors (2017 - 2024) -> Oyonnax Rugby (2024 - 2025) -> Stormers (2025 - 2026),South Africa,South Africa,https://all.rugby/player/oli-kebble,Stormers (2013 - 2017) -> Glasgow Warriors (2017 - 2024) -> Oyonnax Rugby (2024 - 2025) -> Stormers (2025 - 2026)
Oliver REID,Oliver REID,PR,Stormers,185,116,2006..,,,,,A,https://all.rugby/player/oliver-reid,Western Province (2024 - 2025) -> Stormers (2025 - 2026),,,https://all.rugby/player/oliver-reid,Western Province (2024 - 2025) -> Stormers (2025 - 2026)
Sazi SANDI,Sazi SANDI,PR,Stormers,181,124,1998.07.11,,,,,A,https://all.rugby/player/sazi-sandi,Western Province (2018 - 2019) -> Stormers (2019 - 2026),,,https://all.rugby/player/sazi-sandi,Western Province (2018 - 2019) -> Stormers (2019 - 2026)
Vernon MATONGO,Vernon MATONGO,PR,Stormers,179,120,2002.02.28,,,,,A,https://all.rugby/player/vernon-matongo,Western Province (2022 - 2024) -> Stormers (2024 - 2026),,,https://all.rugby/player/vernon-matongo,Western Province (2022 - 2024) -> Stormers (2024 - 2026)
Zach PORTHEN,Zach PORTHEN,PR,Stormers,189,124,2004..,,,,,A,https://all.rugby/player/zachary-porthen,Western Province (2022 - 2024) -> Stormers (2024 - 2024) -> Western Province (2025 - 2025) -> Stormers (2025 - 2026),,,https://all.rugby/player/zachary-porthen,Western Province (2022 - 2024) -> Stormers (2024 - 2024) -> Western Province (2025 - 2025) -> Stormers (2025 - 2026)
André-Hugo VENTER,André-Hugo VENTER,HO,Stormers,187,109,2001.09.10,,,,,A,https://all.rugby/player/andre-hugo-venter,Stormers (2020 - 2026),,,https://all.rugby/player/andre-hugo-venter,Stormers (2020 - 2026)
JJ KOTZÉ,JJ KOTZÉ,HO,Stormers,184,111,2000.11.06,,,,,A,https://all.rugby/player/jj-kotze,Stormers (2019 - 2026),,,https://all.rugby/player/jj-kotze,Stormers (2019 - 2026)
Lukhanyo VOKOZELA,Lukhanyo VOKOZELA,HO,Stormers,175,108,2002.02.05,,,,,A,https://all.rugby/player/lukhanyo-vokozela,Western Province (2021 - 2024) -> Stormers (2024 - 2026),,,https://all.rugby/player/lukhanyo-vokozela,Western Province (2021 - 2024) -> Stormers (2024 - 2026)
Siyabonga NTUBENI,Siyabonga NTUBENI,HO,Stormers,174,109,1991.02.18,,,,,A,https://all.rugby/player/siyabonga-ntubeni,Stormers (2013 - 2024) -> Sharks (2024 - 2024) -> Stormers (2024 - 2024) -> Sharks (2025 - 2025) -> Stormers (2025 - 2026),South Africa,South Africa,https://all.rugby/player/siyabonga-ntubeni,Stormers (2013 - 2024) -> Sharks (2024 - 2024) -> Stormers (2024 - 2024) -> Sharks (2025 - 2025) -> Stormers (2025 - 2026)
Vernon PAULO,Vernon PAULO,HO,Stormers,178,112,2001.07.16,,,,,A,https://all.rugby/player/vernon-paulo,North-West University (2022 - 2022) -> Leopards (2022 - 2022) -> North-West University (2023 - 2023) -> Leopards (2023 - 2023) -> Central Cheetahs (2023 - 2025) -> Stormers (2025 - 2025) -> Central Cheetahs (2026 - 2026) -> Stormers (2026 - 2026),,,https://all.rugby/player/vernon-paulo,North-West University (2022 - 2022) -> Leopards (2022 - 2022) -> North-West University (2023 - 2023) -> Leopards (2023 - 2023) -> Central Cheetahs (2023 - 2025) -> Stormers (2025 - 2025) -> Central Cheetahs (2026 - 2026) -> Stormers (2026 - 2026)
Adré SMITH,Adré SMITH,LO,Stormers,200,123,1997.06.04,,,,,A,https://all.rugby/player/adre-smith,Blue Bulls (2017 - 2019) -> Griquas (2019 - 2020) -> Stormers (2020 - 2020) -> Griquas (2020 - 2020) -> Stormers (2021 - 2021) -> Griquas (2021 - 2021) -> Stormers (2021 - 2024) -> Toyota Verblitz (2024 - 2024) -> Stormers (2025 - 2025) -> Toyota Verblitz (2025 - 2025) -> Stormers (2025 - 2026),,,https://all.rugby/player/adre-smith,Blue Bulls (2017 - 2019) -> Griquas (2019 - 2020) -> Stormers (2020 - 2020) -> Griquas (2020 - 2020) -> Stormers (2021 - 2021) -> Griquas (2021 - 2021) -> Stormers (2021 - 2024) -> Toyota Verblitz (2024 - 2024) -> Stormers (2025 - 2025) -> Toyota Verblitz (2025 - 2025) -> Stormers (2025 - 2026)
Alex GROVES,Alex GROVES,LO,Stormers,206,120,2001.01.05,,,,,A,https://all.rugby/player/alex-groves,Bristol Bears (2019 - 2021) -> Hartpury RFC (2021 - 2021) -> Sale Sharks (2021 - 2021) -> Bristol Bears (2022 - 2022) -> Hartpury RFC (2022 - 2022) -> Sale Sharks (2022 - 2024) -> Caldy RFC (2024 - 2024) -> Western Province (2024 - 2024) -> Sale Sharks (2025 - 2025) -> Caldy RFC (2025 - 2025) -> Western Province (2025 - 2025) -> Scarlets (2025 - 2025) -> Stormers (2025 - 2025) -> Scarlets (2026 - 2026) -> Stormers (2026 - 2026),,,https://all.rugby/player/alex-groves,Bristol Bears (2019 - 2021) -> Hartpury RFC (2021 - 2021) -> Sale Sharks (2021 - 2021) -> Bristol Bears (2022 - 2022) -> Hartpury RFC (2022 - 2022) -> Sale Sharks (2022 - 2024) -> Caldy RFC (2024 - 2024) -> Western Province (2024 - 2024) -> Sale Sharks (2025 - 2025) -> Caldy RFC (2025 - 2025) -> Western Province (2025 - 2025) -> Scarlets (2025 - 2025) -> Stormers (2025 - 2025) -> Scarlets (2026 - 2026) -> Stormers (2026 - 2026)
Ben-Jason DIXON,Ben-Jason DIXON,LO,Stormers,195,114,1998.04.29,,,,,A,https://all.rugby/player/ben-jason-dixon,Western Province (2018 - 2019) -> Stormers (2019 - 2026),,,https://all.rugby/player/ben-jason-dixon,Western Province (2018 - 2019) -> Stormers (2019 - 2026)
Connor EVANS,Connor EVANS,LO,Stormers,196,114,2002.01.24,,,,,A,https://all.rugby/player/connor-evans,Stormers (2021 - 2026),,,https://all.rugby/player/connor-evans,Stormers (2021 - 2026)
Gary PORTER,Gary PORTER,LO,Stormers,200,115,1996.07.22,,,,,A,https://all.rugby/player/gary-porter,Western Province (2017 - 2018) -> Ealing Trailfinders (2021 - 2022) -> Stormers (2022 - 2026),,,https://all.rugby/player/gary-porter,Western Province (2017 - 2018) -> Ealing Trailfinders (2021 - 2022) -> Stormers (2022 - 2026)
JD SCHICKERLING,JD SCHICKERLING,LO,Stormers,202,121,1995.05.09,,,,,A,https://all.rugby/player/jd-schickerling,Stormers (2015 - 2021) -> Kobelco Kobe Steelers (2021 - 2023) -> Kubota Spears Funabashi Tokyo-Bay (2023 - 2024) -> Stormers (2024 - 2026),,,https://all.rugby/player/jd-schickerling,Stormers (2015 - 2021) -> Kobelco Kobe Steelers (2021 - 2023) -> Kubota Spears Funabashi Tokyo-Bay (2023 - 2024) -> Stormers (2024 - 2026)
Riley NORTON,Riley NORTON,LO,Stormers,198,104,2006..,,,,,A,https://all.rugby/player/riley-norton,Western Province (2024 - 2025) -> Stormers (2025 - 2026),,,https://all.rugby/player/riley-norton,Western Province (2024 - 2025) -> Stormers (2025 - 2026)
Ruben VAN HEERDEN,Ruben VAN HEERDEN,LO,Stormers,200,121,1997.10.27,,,,,A,https://all.rugby/player/ruben-van-heerden,Bulls (2016 - 2018) -> Sharks (2018 - 2022) -> Exeter Chiefs (2022 - 2022) -> Stormers (2022 - 2022) -> Exeter Chiefs (2023 - 2023) -> Stormers (2023 - 2026),,,https://all.rugby/player/ruben-van-heerden,Bulls (2016 - 2018) -> Sharks (2018 - 2022) -> Exeter Chiefs (2022 - 2022) -> Stormers (2022 - 2022) -> Exeter Chiefs (2023 - 2023) -> Stormers (2023 - 2026)
Salmaan MOERAT,Salmaan MOERAT,LO,Stormers,200,122,1998.03.06,,,,,A,https://all.rugby/player/salmaan-moerat,Stormers (2017 - 2026),South Africa,South Africa,https://all.rugby/player/salmaan-moerat,Stormers (2017 - 2026)
Deon FOURIE,Deon FOURIE,Back row,Stormers,177,103,1986.09.25,,,,,A,https://all.rugby/player/deon-fourie,Stormers (2008 - 2014) -> Lyon Olympique Universitaire Rugby (2014 - 2019) -> FC Grenoble Rugby (2019 - 2021) -> Stormers (2021 - 2026),,,https://all.rugby/player/deon-fourie,Stormers (2008 - 2014) -> Lyon Olympique Universitaire Rugby (2014 - 2019) -> FC Grenoble Rugby (2019 - 2021) -> Stormers (2021 - 2026)
Divan FULLER,Divan FULLER,Back row,Stormers,187,100,2005..,,,,,A,https://all.rugby/player/divan-fuller,Western Province (2023 - 2025) -> Stormers (2025 - 2026),,,https://all.rugby/player/divan-fuller,Western Province (2023 - 2025) -> Stormers (2025 - 2026)
Evan ROOS,Evan ROOS,Back row,Stormers,191,109,2000.01.21,,,,,A,https://all.rugby/player/evan-roos,Sharks (2019 - 2020) -> Stormers (2020 - 2026),,,https://all.rugby/player/evan-roos,Sharks (2019 - 2020) -> Stormers (2020 - 2026)
Hacjivah DAYIMANI,Hacjivah DAYIMANI,Back row,Stormers,190,105,1997.09.23,,,,,A,https://all.rugby/player/hacjivah-dayimani,Lions Rugby (2017 - 2020) -> Western Province (2020 - 2020) -> Lions Rugby (2021 - 2021) -> Western Province (2021 - 2021) -> Stormers (2021 - 2024) -> Racing 92 (2024 - 2025) -> Stormers (2025 - 2025) -> Racing 92 (2026 - 2026) -> Stormers (2026 - 2026),,,https://all.rugby/player/hacjivah-dayimani,Lions Rugby (2017 - 2020) -> Western Province (2020 - 2020) -> Lions Rugby (2021 - 2021) -> Western Province (2021 - 2021) -> Stormers (2021 - 2024) -> Racing 92 (2024 - 2025) -> Stormers (2025 - 2025) -> Racing 92 (2026 - 2026) -> Stormers (2026 - 2026)
Keke MORABE,Keke MORABE,Back row,Stormers,188,118,2001.04.21,,,,,A,https://all.rugby/player/keke-morabe,Northern Free State Griffons (2017 - 2019) -> Western Province (2021 - 2022) -> Stormers (2022 - 2026),,,https://all.rugby/player/keke-morabe,Northern Free State Griffons (2017 - 2019) -> Western Province (2021 - 2022) -> Stormers (2022 - 2026)
Louw NEL,Louw NEL,Back row,Stormers,190,107,2002.08.09,,,,,A,https://all.rugby/player/louw-nel,Western Province (2021 - 2024) -> Stormers (2024 - 2026),,,https://all.rugby/player/louw-nel,Western Province (2021 - 2024) -> Stormers (2024 - 2026)
Marcel THEUNISSEN,Marcel THEUNISSEN,Back row,Stormers,191,103,1999.06.09,,,,,A,https://all.rugby/player/marcel-theunissen,Stormers (2019 - 2026),,,https://all.rugby/player/marcel-theunissen,Stormers (2019 - 2026)
Paul DE VILLIERS,Paul DE VILLIERS,Back row,Stormers,181,101,2003.01.13,,,,,A,https://all.rugby/player/paul-de-villiers,Western Province (2021 - 2022) -> Stormers (2022 - 2023) -> Western Province (2023 - 2024) -> Stormers (2024 - 2026),,,https://all.rugby/player/paul-de-villiers,Western Province (2021 - 2022) -> Stormers (2022 - 2023) -> Western Province (2023 - 2024) -> Stormers (2024 - 2026)
Ruan ACKERMANN,Ruan ACKERMANN,Back row,Stormers,194,115,1995.12.29,,,,,A,https://all.rugby/player/ruan-ackermann,Lions Rugby (2015 - 2017) -> Gloucester Rugby (2017 - 2025) -> Stormers (2025 - 2026),,,https://all.rugby/player/ruan-ackermann,Lions Rugby (2015 - 2017) -> Gloucester Rugby (2017 - 2025) -> Stormers (2025 - 2026)
Wandile MLABA,Wandile MLABA,Back row,Stormers,191,102,2005..,,,,,A,https://all.rugby/player/wandile-mlaba,Western Province (2024 - 2025) -> Stormers (2025 - 2026),,,https://all.rugby/player/wandile-mlaba,Western Province (2024 - 2025) -> Stormers (2025 - 2026)
Asad MOOS,Asad MOOS,SH,Stormers,173,75,2004.01.07,,,,,A,https://all.rugby/player/asad-moos,Western Province (2023 - 2025) -> Stormers (2025 - 2026),,,https://all.rugby/player/asad-moos,Western Province (2023 - 2025) -> Stormers (2025 - 2026)
Cobus REINACH,Cobus REINACH,SH,Stormers,175,85,1990.02.07,,,,,A,https://all.rugby/player/cobus-reinach,Sharks (2013 - 2017) -> Northampton Saints (2017 - 2020) -> Montpellier Hérault Rugby (2020 - 2025) -> Stormers (2025 - 2026),South Africa,South Africa,https://all.rugby/player/cobus-reinach,Sharks (2013 - 2017) -> Northampton Saints (2017 - 2020) -> Montpellier Hérault Rugby (2020 - 2025) -> Stormers (2025 - 2026)
Dewaldt DUVENAGE,Dewaldt DUVENAGE,SH,Stormers,175,82,1988.05.22,,,,,A,https://all.rugby/player/dewaldt-duvenage,Union Sportive Arlequins Perpignanais (2013 - 2016) -> Stormers (2016 - 2018) -> Benetton Rugby Trévise (2018 - 2024) -> Stormers (2024 - 2026),,,https://all.rugby/player/dewaldt-duvenage,Union Sportive Arlequins Perpignanais (2013 - 2016) -> Stormers (2016 - 2018) -> Benetton Rugby Trévise (2018 - 2024) -> Stormers (2024 - 2026)
Imad KHAN,Imad KHAN,SH,Stormers,179,84,2003.12.02,,,,,A,https://all.rugby/player/imad-khan,Western Province (2021 - 2022) -> Stormers (2022 - 2023) -> Western Province (2023 - 2024) -> Stormers (2024 - 2026),,,https://all.rugby/player/imad-khan,Western Province (2021 - 2022) -> Stormers (2022 - 2023) -> Western Province (2023 - 2024) -> Stormers (2024 - 2026)
Stefan UNGERER,Stefan UNGERER,SH,Stormers,183,93,1993.11.23,,,,,A,https://all.rugby/player/stefan-ungerer,Sharks (2013 - 2016) -> Southern Kings (2016 - 2020) -> Griquas (2020 - 2021) -> Stormers (2021 - 2021) -> Griquas (2022 - 2022) -> Stormers (2022 - 2026),,,https://all.rugby/player/stefan-ungerer,Sharks (2013 - 2016) -> Southern Kings (2016 - 2020) -> Griquas (2020 - 2021) -> Stormers (2021 - 2021) -> Griquas (2022 - 2022) -> Stormers (2022 - 2026)
Damian WILLEMSE,Damian WILLEMSE,SO,Stormers,187,100,1998.05.07,,,,,A,https://all.rugby/player/damian-willemse,Stormers (2016 - 2019) -> Saracens (2019 - 2019) -> Stormers (2019 - 2019) -> Saracens (2020 - 2020) -> Stormers (2020 - 2026),South Africa,South Africa,https://all.rugby/player/damian-willemse,Stormers (2016 - 2019) -> Saracens (2019 - 2019) -> Stormers (2019 - 2019) -> Saracens (2020 - 2020) -> Stormers (2020 - 2026)
Jean-Luc DU PLESSIS,Jean-Luc DU PLESSIS,SO,Stormers,180,95,1994.05.07,,,,,A,https://all.rugby/player/jean-luc-du-plessis,Stormers (2015 - 2020) -> Mie Honda Heat RFC (2021 - 2022) -> Stormers (2022 - 2026),,,https://all.rugby/player/jean-luc-du-plessis,Stormers (2015 - 2020) -> Mie Honda Heat RFC (2021 - 2022) -> Stormers (2022 - 2026)
Jurie MATTHEE,Jurie MATTHEE,SO,Stormers,191,92,2000.11.04,,,,,A,https://all.rugby/player/jurie-matthee,Western Province (2022 - 2023) -> Stormers (2023 - 2026),,,https://all.rugby/player/jurie-matthee,Western Province (2022 - 2023) -> Stormers (2023 - 2026)
Kyle SMITH,Kyle SMITH,SO,Stormers,188,88,2005..,,,,,A,https://all.rugby/player/kyle-smith,Western Province (2023 - 2025) -> Stormers (2025 - 2026),,,https://all.rugby/player/kyle-smith,Western Province (2023 - 2025) -> Stormers (2025 - 2026)
Sacha FEINBERG-MNGOMEZULU,Sacha FEINBERG-MNGOMEZULU,SO,Stormers,188,92,2002.02.22,,,,,A,https://all.rugby/player/sacha-mngomezulu,Western Province (2020 - 2021) -> Stormers (2021 - 2021) -> Western Province (2021 - 2021) -> Stormers (2022 - 2022) -> Western Province (2022 - 2022) -> Stormers (2022 - 2026),South Africa,South Africa,https://all.rugby/player/sacha-mngomezulu,Western Province (2020 - 2021) -> Stormers (2021 - 2021) -> Western Province (2021 - 2021) -> Stormers (2022 - 2022) -> Western Province (2022 - 2022) -> Stormers (2022 - 2026)
Clinton SWART,Clinton SWART,CTB,Stormers,185,106,1992.09.06,,,,,A,https://all.rugby/player/clinton-swart,Central Cheetahs (2016 - 2018) -> Toyota Verblitz (2018 - 2019) -> Bulls (2019 - 2019) -> Toyota Verblitz (2020 - 2020) -> Bulls (2020 - 2021) -> Shizuoka Blue Revs (2021 - 2023) -> Pumas (2023 - 2025) -> Stormers (2025 - 2026),,,https://all.rugby/player/clinton-swart,Central Cheetahs (2016 - 2018) -> Toyota Verblitz (2018 - 2019) -> Bulls (2019 - 2019) -> Toyota Verblitz (2020 - 2020) -> Bulls (2020 - 2021) -> Shizuoka Blue Revs (2021 - 2023) -> Pumas (2023 - 2025) -> Stormers (2025 - 2026)
Damian MARKUS,Damian MARKUS,CTB,Stormers,167,84,2003.07.11,,,,,A,https://all.rugby/player/damian-markus,Stellenberg High School (2020 - 2021) -> Stade Rochelais (2021 - 2022) -> Western Province (2022 - 2024) -> Shizuoka Blue Revs (2024 - 2025) -> Stormers (2025 - 2026),,,https://all.rugby/player/damian-markus,Stellenberg High School (2020 - 2021) -> Stade Rochelais (2021 - 2022) -> Western Province (2022 - 2024) -> Shizuoka Blue Revs (2024 - 2025) -> Stormers (2025 - 2026)
Dan DU PLESSIS,Dan DU PLESSIS,CTB,Stormers,190,103,1994.02.15,,,,,A,https://all.rugby/player/dan-du-plessis,Stormers (2015 - 2026),,,https://all.rugby/player/dan-du-plessis,Stormers (2015 - 2026)
Jonathan ROCHE,Jonathan ROCHE,CTB,Stormers,189,100,2003.02.01,,,,,A,https://all.rugby/player/jonathan-roche,Western Province (2022 - 2024) -> Stormers (2024 - 2026),,,https://all.rugby/player/jonathan-roche,Western Province (2022 - 2024) -> Stormers (2024 - 2026)
Luke BURGER,Luke BURGER,CTB,Stormers,188,90,2002.08.12,,,,,A,https://all.rugby/player/luke-burger,Western Province (2022 - 2024) -> Stormers (2024 - 2026),,,https://all.rugby/player/luke-burger,Western Province (2022 - 2024) -> Stormers (2024 - 2026)
Ruhan NEL,Ruhan NEL,CTB,Stormers,191,101,1991.05.17,,,,,A,https://all.rugby/player/ruhan-nel,Stormers (2018 - 2026),,,https://all.rugby/player/ruhan-nel,Stormers (2018 - 2026)
Suleiman HARTZENBERG,Suleiman HARTZENBERG,CTB,Stormers,187,97,2003.05.20,,,,,A,https://all.rugby/player/suleiman-hartzenberg,Western Province (2021 - 2022) -> Stormers (2022 - 2026),,,https://all.rugby/player/suleiman-hartzenberg,Western Province (2021 - 2022) -> Stormers (2022 - 2026)
Wandisile SIMELANE,Wandisile SIMELANE,CTB,Stormers,180,95,1998.03.21,,,,,A,https://all.rugby/player/wandisile-simelane,Lions Rugby (2018 - 2022) -> Bulls (2022 - 2023) -> Stormers (2023 - 2023) -> Bulls (2024 - 2024) -> Stormers (2024 - 2026),,,https://all.rugby/player/wandisile-simelane,Lions Rugby (2018 - 2022) -> Bulls (2022 - 2023) -> Stormers (2023 - 2023) -> Bulls (2024 - 2024) -> Stormers (2024 - 2026)
